ID,Name,ItemLevel,RequireLevel,SellPrice,Throwable,Sellable,Bound,Stack,MaxUsageTimes,DurationHour,ScriptID,TypeDesc
30071156,<color=#FFFFFF>Chân Nguyên Ngoại Thủ (Cấp 6)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071157,<color=#FFFFFF>Chân Nguyên Ngoại Thủ (Cấp 7)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071158,<color=#FFFFFF>Chân Nguyên Ngoại Thủ (Cấp 8)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071159,<color=#FFFFFF>Chân Nguyên Ngoại Thủ (Cấp 9)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071160,<color=#FFFFFF>Chân Nguyên Ngoại Thủ (Cấp 10)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071161,<color=#00FF00>Chân Nguyên Ngoại Thủ (Cấp 1)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071162,<color=#00FF00>Chân Nguyên Ngoại Thủ (Cấp 2)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071163,<color=#00FF00>Chân Nguyên Ngoại Thủ (Cấp 3)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071164,<color=#00FF00>Chân Nguyên Ngoại Thủ (Cấp 4)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071165,<color=#00FF00>Chân Nguyên Ngoại Thủ (Cấp 5)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071166,<color=#00FF00>Chân Nguyên Ngoại Thủ (Cấp 6)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071167,<color=#00FF00>Chân Nguyên Ngoại Thủ (Cấp 7)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071168,<color=#00FF00>Chân Nguyên Ngoại Thủ (Cấp 8)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071169,<color=#00FF00>Chân Nguyên Ngoại Thủ (Cấp 9)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071170,<color=#00FF00>Chân Nguyên Ngoại Thủ (Cấp 10)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071171,<color=#1A9FFF>Chân Nguyên Ngoại Thủ (Cấp 1)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071172,<color=#1A9FFF>Chân Nguyên Ngoại Thủ (Cấp 2)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071173,<color=#1A9FFF>Chân Nguyên Ngoại Thủ (Cấp 3)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071174,<color=#1A9FFF>Chân Nguyên Ngoại Thủ (Cấp 4)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071175,<color=#1A9FFF>Chân Nguyên Ngoại Thủ (Cấp 5)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071176,<color=#1A9FFF>Chân Nguyên Ngoại Thủ (Cấp 6)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071177,<color=#1A9FFF>Chân Nguyên Ngoại Thủ (Cấp 7)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071178,<color=#1A9FFF>Chân Nguyên Ngoại Thủ (Cấp 8)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071179,<color=#1A9FFF>Chân Nguyên Ngoại Thủ (Cấp 9)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071180,<color=#1A9FFF>Chân Nguyên Ngoại Thủ (Cấp 10)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071181,<color=#D829FF>Chân Nguyên Ngoại Thủ (Cấp 1)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071182,<color=#D829FF>Chân Nguyên Ngoại Thủ (Cấp 2)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071183,<color=#D829FF>Chân Nguyên Ngoại Thủ (Cấp 3)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071184,<color=#D829FF>Chân Nguyên Ngoại Thủ (Cấp 4)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071185,<color=#D829FF>Chân Nguyên Ngoại Thủ (Cấp 5)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071186,<color=#D829FF>Chân Nguyên Ngoại Thủ (Cấp 6)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071187,<color=#D829FF>Chân Nguyên Ngoại Thủ (Cấp 7)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071188,<color=#D829FF>Chân Nguyên Ngoại Thủ (Cấp 8)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071189,<color=#D829FF>Chân Nguyên Ngoại Thủ (Cấp 9)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071190,<color=#D829FF>Chân Nguyên Ngoại Thủ (Cấp 10)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071191,<color=#FF8B0F>Chân Nguyên Ngoại Thủ (Cấp 1)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071192,<color=#FF8B0F>Chân Nguyên Ngoại Thủ (Cấp 2)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071193,<color=#FF8B0F>Chân Nguyên Ngoại Thủ (Cấp 3)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071194,<color=#FF8B0F>Chân Nguyên Ngoại Thủ (Cấp 4)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071195,<color=#FF8B0F>Chân Nguyên Ngoại Thủ (Cấp 5)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071196,<color=#FF8B0F>Chân Nguyên Ngoại Thủ (Cấp 6)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071197,<color=#FF8B0F>Chân Nguyên Ngoại Thủ (Cấp 7)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071198,<color=#FF8B0F>Chân Nguyên Ngoại Thủ (Cấp 8)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071199,<color=#FF8B0F>Chân Nguyên Ngoại Thủ (Cấp 9)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071200,<color=#FF8B0F>Chân Nguyên Ngoại Thủ (Cấp 10)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071201,<color=#FFFF00>Chân Nguyên Ngoại Thủ (Cấp 1)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071202,<color=#FFFF00>Chân Nguyên Ngoại Thủ (Cấp 2)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071203,<color=#FFFF00>Chân Nguyên Ngoại Thủ (Cấp 3)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071204,<color=#FFFF00>Chân Nguyên Ngoại Thủ (Cấp 4)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071205,<color=#FFFF00>Chân Nguyên Ngoại Thủ (Cấp 5)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071206,<color=#FFFF00>Chân Nguyên Ngoại Thủ (Cấp 6)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071207,<color=#FFFF00>Chân Nguyên Ngoại Thủ (Cấp 7)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071208,<color=#FFFF00>Chân Nguyên Ngoại Thủ (Cấp 8)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071209,<color=#FFFF00>Chân Nguyên Ngoại Thủ (Cấp 9)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071210,<color=#FFFF00>Chân Nguyên Ngoại Thủ (Cấp 10)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071211,<color=#FFFFFF>Chân Nguyên Chính Xác (Cấp 1)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071212,<color=#FFFFFF>Chân Nguyên Chính Xác (Cấp 2)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071213,<color=#FFFFFF>Chân Nguyên Chính Xác (Cấp 3)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071214,<color=#FFFFFF>Chân Nguyên Chính Xác (Cấp 4)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071215,<color=#FFFFFF>Chân Nguyên Chính Xác (Cấp 5)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071216,<color=#FFFFFF>Chân Nguyên Chính Xác (Cấp 6)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071217,<color=#FFFFFF>Chân Nguyên Chính Xác (Cấp 7)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071218,<color=#FFFFFF>Chân Nguyên Chính Xác (Cấp 8)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071219,<color=#FFFFFF>Chân Nguyên Chính Xác (Cấp 9)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071220,<color=#FFFFFF>Chân Nguyên Chính Xác (Cấp 10)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071221,<color=#00FF00>Chân Nguyên Chính Xác (Cấp 1)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071222,<color=#00FF00>Chân Nguyên Chính Xác (Cấp 2)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071223,<color=#00FF00>Chân Nguyên Chính Xác (Cấp 3)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071224,<color=#00FF00>Chân Nguyên Chính Xác (Cấp 4)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071225,<color=#00FF00>Chân Nguyên Chính Xác (Cấp 5)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071226,<color=#00FF00>Chân Nguyên Chính Xác (Cấp 6)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071227,<color=#00FF00>Chân Nguyên Chính Xác (Cấp 7)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071228,<color=#00FF00>Chân Nguyên Chính Xác (Cấp 8)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071229,<color=#00FF00>Chân Nguyên Chính Xác (Cấp 9)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071230,<color=#00FF00>Chân Nguyên Chính Xác (Cấp 10)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071231,<color=#1A9FFF>Chân Nguyên Chính Xác (Cấp 1)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071232,<color=#1A9FFF>Chân Nguyên Chính Xác (Cấp 2)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071233,<color=#1A9FFF>Chân Nguyên Chính Xác (Cấp 3)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071234,<color=#1A9FFF>Chân Nguyên Chính Xác (Cấp 4)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071235,<color=#1A9FFF>Chân Nguyên Chính Xác (Cấp 5)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071236,<color=#1A9FFF>Chân Nguyên Chính Xác (Cấp 6)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071237,<color=#1A9FFF>Chân Nguyên Chính Xác (Cấp 7)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071238,<color=#1A9FFF>Chân Nguyên Chính Xác (Cấp 8)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071239,<color=#1A9FFF>Chân Nguyên Chính Xác (Cấp 9)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071240,<color=#1A9FFF>Chân Nguyên Chính Xác (Cấp 10)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071241,<color=#D829FF>Chân Nguyên Chính Xác (Cấp 1)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071242,<color=#D829FF>Chân Nguyên Chính Xác (Cấp 2)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071243,<color=#D829FF>Chân Nguyên Chính Xác (Cấp 3)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071244,<color=#D829FF>Chân Nguyên Chính Xác (Cấp 4)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071245,<color=#D829FF>Chân Nguyên Chính Xác (Cấp 5)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071246,<color=#D829FF>Chân Nguyên Chính Xác (Cấp 6)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071247,<color=#D829FF>Chân Nguyên Chính Xác (Cấp 7)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071248,<color=#D829FF>Chân Nguyên Chính Xác (Cấp 8)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071249,<color=#D829FF>Chân Nguyên Chính Xác (Cấp 9)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071250,<color=#D829FF>Chân Nguyên Chính Xác (Cấp 10)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071251,<color=#FF8B0F>Chân Nguyên Chính Xác (Cấp 1)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071252,<color=#FF8B0F>Chân Nguyên Chính Xác (Cấp 2)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071253,<color=#FF8B0F>Chân Nguyên Chính Xác (Cấp 3)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071254,<color=#FF8B0F>Chân Nguyên Chính Xác (Cấp 4)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071255,<color=#FF8B0F>Chân Nguyên Chính Xác (Cấp 5)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071256,<color=#FF8B0F>Chân Nguyên Chính Xác (Cấp 6)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071257,<color=#FF8B0F>Chân Nguyên Chính Xác (Cấp 7)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071258,<color=#FF8B0F>Chân Nguyên Chính Xác (Cấp 8)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071259,<color=#FF8B0F>Chân Nguyên Chính Xác (Cấp 9)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071260,<color=#FF8B0F>Chân Nguyên Chính Xác (Cấp 10)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071261,<color=#FFFF00>Chân Nguyên Chính Xác (Cấp 1)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071262,<color=#FFFF00>Chân Nguyên Chính Xác (Cấp 2)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071263,<color=#FFFF00>Chân Nguyên Chính Xác (Cấp 3)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071264,<color=#FFFF00>Chân Nguyên Chính Xác (Cấp 4)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071265,<color=#FFFF00>Chân Nguyên Chính Xác (Cấp 5)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071266,<color=#FFFF00>Chân Nguyên Chính Xác (Cấp 6)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071267,<color=#FFFF00>Chân Nguyên Chính Xác (Cấp 7)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071268,<color=#FFFF00>Chân Nguyên Chính Xác (Cấp 8)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071269,<color=#FFFF00>Chân Nguyên Chính Xác (Cấp 9)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071270,<color=#FFFF00>Chân Nguyên Chính Xác (Cấp 10)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071271,<color=#FFFFFF>Chân Nguyên Né Tránh (Cấp 1)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071272,<color=#FFFFFF>Chân Nguyên Né Tránh (Cấp 2)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071273,<color=#FFFFFF>Chân Nguyên Né Tránh (Cấp 3)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071274,<color=#FFFFFF>Chân Nguyên Né Tránh (Cấp 4)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071275,<color=#FFFFFF>Chân Nguyên Né Tránh (Cấp 5)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071276,<color=#FFFFFF>Chân Nguyên Né Tránh (Cấp 6)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071277,<color=#FFFFFF>Chân Nguyên Né Tránh (Cấp 7)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071278,<color=#FFFFFF>Chân Nguyên Né Tránh (Cấp 8)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071279,<color=#FFFFFF>Chân Nguyên Né Tránh (Cấp 9)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071280,<color=#FFFFFF>Chân Nguyên Né Tránh (Cấp 10)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071281,<color=#00FF00>Chân Nguyên Né Tránh (Cấp 1)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071282,<color=#00FF00>Chân Nguyên Né Tránh (Cấp 2)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071283,<color=#00FF00>Chân Nguyên Né Tránh (Cấp 3)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071284,<color=#00FF00>Chân Nguyên Né Tránh (Cấp 4)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071285,<color=#00FF00>Chân Nguyên Né Tránh (Cấp 5)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071286,<color=#00FF00>Chân Nguyên Né Tránh (Cấp 6)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071287,<color=#00FF00>Chân Nguyên Né Tránh (Cấp 7)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071288,<color=#00FF00>Chân Nguyên Né Tránh (Cấp 8)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071289,<color=#00FF00>Chân Nguyên Né Tránh (Cấp 9)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071290,<color=#00FF00>Chân Nguyên Né Tránh (Cấp 10)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071291,<color=#1A9FFF>Chân Nguyên Né Tránh (Cấp 1)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071292,<color=#1A9FFF>Chân Nguyên Né Tránh (Cấp 2)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071293,<color=#1A9FFF>Chân Nguyên Né Tránh (Cấp 3)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071294,<color=#1A9FFF>Chân Nguyên Né Tránh (Cấp 4)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071295,<color=#1A9FFF>Chân Nguyên Né Tránh (Cấp 5)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071296,<color=#1A9FFF>Chân Nguyên Né Tránh (Cấp 6)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071297,<color=#1A9FFF>Chân Nguyên Né Tránh (Cấp 7)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071298,<color=#1A9FFF>Chân Nguyên Né Tránh (Cấp 8)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071299,<color=#1A9FFF>Chân Nguyên Né Tránh (Cấp 9)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071300,<color=#1A9FFF>Chân Nguyên Né Tránh (Cấp 10)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071301,<color=#D829FF>Chân Nguyên Né Tránh (Cấp 1)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071302,<color=#D829FF>Chân Nguyên Né Tránh (Cấp 2)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071303,<color=#D829FF>Chân Nguyên Né Tránh (Cấp 3)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071304,<color=#D829FF>Chân Nguyên Né Tránh (Cấp 4)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071305,<color=#D829FF>Chân Nguyên Né Tránh (Cấp 5)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071306,<color=#D829FF>Chân Nguyên Né Tránh (Cấp 6)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071307,<color=#D829FF>Chân Nguyên Né Tránh (Cấp 7)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071308,<color=#D829FF>Chân Nguyên Né Tránh (Cấp 8)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071309,<color=#D829FF>Chân Nguyên Né Tránh (Cấp 9)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071310,<color=#D829FF>Chân Nguyên Né Tránh (Cấp 10)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071311,<color=#FF8B0F>Chân Nguyên Né Tránh (Cấp 1)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071312,<color=#FF8B0F>Chân Nguyên Né Tránh (Cấp 2)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071313,<color=#FF8B0F>Chân Nguyên Né Tránh (Cấp 3)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071314,<color=#FF8B0F>Chân Nguyên Né Tránh (Cấp 4)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071315,<color=#FF8B0F>Chân Nguyên Né Tránh (Cấp 5)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071316,<color=#FF8B0F>Chân Nguyên Né Tránh (Cấp 6)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071317,<color=#FF8B0F>Chân Nguyên Né Tránh (Cấp 7)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071318,<color=#FF8B0F>Chân Nguyên Né Tránh (Cấp 8)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071319,<color=#FF8B0F>Chân Nguyên Né Tránh (Cấp 9)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071320,<color=#FF8B0F>Chân Nguyên Né Tránh (Cấp 10)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071321,<color=#FFFF00>Chân Nguyên Né Tránh (Cấp 1)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071322,<color=#FFFF00>Chân Nguyên Né Tránh (Cấp 2)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071323,<color=#FFFF00>Chân Nguyên Né Tránh (Cấp 3)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071324,<color=#FFFF00>Chân Nguyên Né Tránh (Cấp 4)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071325,<color=#FFFF00>Chân Nguyên Né Tránh (Cấp 5)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071326,<color=#FFFF00>Chân Nguyên Né Tránh (Cấp 6)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071327,<color=#FFFF00>Chân Nguyên Né Tránh (Cấp 7)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071328,<color=#FFFF00>Chân Nguyên Né Tránh (Cấp 8)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071329,<color=#FFFF00>Chân Nguyên Né Tránh (Cấp 9)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071330,<color=#FFFF00>Chân Nguyên Né Tránh (Cấp 10)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071331,<color=#FFFFFF>Chân Nguyên Hội Công (Cấp 1)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071332,<color=#FFFFFF>Chân Nguyên Hội Công (Cấp 2)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071333,<color=#FFFFFF>Chân Nguyên Hội Công (Cấp 3)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071334,<color=#FFFFFF>Chân Nguyên Hội Công (Cấp 4)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071335,<color=#FFFFFF>Chân Nguyên Hội Công (Cấp 5)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071336,<color=#FFFFFF>Chân Nguyên Hội Công (Cấp 6)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071337,<color=#FFFFFF>Chân Nguyên Hội Công (Cấp 7)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071338,<color=#FFFFFF>Chân Nguyên Hội Công (Cấp 8)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071339,<color=#FFFFFF>Chân Nguyên Hội Công (Cấp 9)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071340,<color=#FFFFFF>Chân Nguyên Hội Công (Cấp 10)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071341,<color=#00FF00>Chân Nguyên Hội Công (Cấp 1)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071342,<color=#00FF00>Chân Nguyên Hội Công (Cấp 2)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071343,<color=#00FF00>Chân Nguyên Hội Công (Cấp 3)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071344,<color=#00FF00>Chân Nguyên Hội Công (Cấp 4)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
30071345,<color=#00FF00>Chân Nguyên Hội Công (Cấp 5)</color>,1,1,1,true,true,false,1,-1,-1,-1,Chân Nguyên
