RowIndex,Tag,ID,GroupID,TaskType,TaskRule,FactionID,Name,OfferDialog,CompleteDialog,RequireLevel,NextTaskID,CopySceneScriptID,Text,ChildrenJSON
476,Task,10500001,10500,1,1,-1,Sáp Huyết Chi Ước,"Muốn bắt giặc trước tiên bắt vua giặc.<br>  Trên mặt Trịnh Dương thể hiện ý chí kiên định, ông ấy đang dùng quyết tâm của mình để cảm hóa các hạ.<br> Ta vừa điều tra ra, nơi Yển Sư tụ tập có một Yển Sư Tế Ty thần bí <color=#b029ff>Cổ Lý Xích<color=#473115>, chính là hắn đã điều khiển những Yển Sư Giám Công và Thủ Vệ này, nghe Vương Tư Gia nói, tên Cổ Lý Xích đó có một sức lực đáng sợ, có thể phá trừ tất cả sự phòng ngự của người bình thường, ta không phải sợ, chỉ là muốn làm tốt chuẩn bị.<br>  Còn các hạ? Các hạ chuẩn bị xong chưa? Chuẩn bị xong rồi thì đi tiêu diệt hắn. Còn những tên Yển Sư giống như rắn mất đầu, giao cho ta đối phó.",Các hạ đã vì huynh đệ của Bạch Sa Thôn và Trung Nghĩa Trại lập được đại công.,87,10501,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10499""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""65"",""NPCID"":""840""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""65"",""NPCID"":""840""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""65""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""608"",""Count"":""1""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""70000""}}]"
477,Task,10501001,10501,0,1,-1,Đồng Mệnh Tương Liên,"Nghe ta nói, cách Thạch Lâm không xa, có 1 nơi chế tạo muối gọi là Diêm Hồ, Yển Sư cách đây rất lâu đã sống ở đó, lấy muối thô, phơi muối...tính ra thời gian cũng không ngắn. <br>  <Mặt Trịnh Huyền lộ vẻ u sầu, tâm sự chồng chất.><br>  <color=#b029ff>Dương Nguyên<color=#473115> ở Bạch Sa Thôn có giao tình với ta sâu đậm, báo với ông ta tai họa mà Yển Sư mang đến. Nếu đến kịp, nhất định nghĩ cách đuổi Yển Sư. Chỉ là còn đường này vất vả, các hạ nhất định phải cẩn thận.","Đây có thể coi là lời khuyến cáo dành cho các hạ, chuyện đến nơi mà vẫn trơ mắt đứng nhìn? Nếu như hắn ta có lòng, tại sao không sớm nói mọi chuyện cho ta biết, để giờ đây đã quá muộn rồi!",87,10502,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10500""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""60"",""NPCID"":""545""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""65"",""NPCID"":""833""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""65"",""NPCID"":""833""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""70000""}}]"
478,Task,10502001,10502,0,1,-1,Bút Tích,"Trịnh Dương và ta xem như là các hạ cũ, tuy ông tấy mấy năm này ít có viết thư, nhưng bút tích của ông ấy ta vẫn nhận ra.<br>  Trên mặt Vương Tư Gia lộ vẻ nghi ngờ nhìn các hạ.<br>  Nhưng, bức thư này là Trịnh Dương viết cho các hạ à? Chắc không phải chứ...ta đoán chắc là người khác nhờ các hạ hỏi, các hạ có thể quay về báo với ông ấy, <color=#b029ff>Trịnh Dương<color=#473115> đang ở Trung Nghĩa Trại.","Không chung sống cùng nhau, ở tận nơi trân trời phương xa! Ta có nên đi tìm hắn ta không.Đấy là cả vấn đề.",87,10503,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10501""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""65"",""NPCID"":""839""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""65"",""NPCID"":""835""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""65"",""NPCID"":""835""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""70000""}}]"
479,Task,10503001,10503,0,1,-1,Nại Hà Trung Nghĩa Lão,"Ta nghe nói...<color=#b029ff>Lý Nhược Thủy<color=#473115> ở Bạch Sa Thôn.<br>  Chỉ nghe Trịnh Dương một mình lẩm bẩm: Tiểu châu tòng thử thệ, giang hồ ký dư sinh, nại hà trung nghĩa lão, vô nại đối bình sa. Sau đó thở dài một tiếng.<br>  Ta cùng lớn lên với Nhược Thủy ở ngoài trại, nghĩa thanh mai trúc mã, đồng môn. Rất nhiều năm trước đây ta vì trốn cô ấy nên mới đến Bạch Sa Thôn, trải qua nhiều thị phi, ta nghe ta cũng nên đi đối diện. Các hạ hãy chuyển cáo với cô ấy, tuy có hơi muộn, ta sẽ đích thân đi tìm cô ấy.",Mong tất cả không phải là mơ!,88,10504,-1,,"[{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""65"",""NPCID"":""840""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""65"",""NPCID"":""835""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""65"",""NPCID"":""835""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""70000""}}]"
480,Task,10504001,10504,0,1,-1,Võng Nhiên Kiếp,"Thiếu niên tử đệ giang hồ nhiễu, tằng kinh đa thiếu vi võng nhiên.<br>  Bạch Sa Thôn, Bạch Sa Thôn.chắc chính là nơi này. Thân bút trong thư ông ấy viết rằng: Dung nhan bất tri dĩ bạch đầu, bình sa lạc nhạn dư sinh lão. Lẽ nào không phải Bạch Sa Thôn sao? Ta đến đây không ai có thể thăm dò được, nhưng ta nghe nói Trung Nghĩa Trại có một vị yển sư vu sư gọi là <color=#b029ff>Vương Tư Gia<color=#473115>, các hạ cầm bức thư này để ta xem bút tích, nói không chừng ông ấy có thể giúp ta tìm được câu trả lời.","Ra là vậy, nét bút trên bức thư này rất là quen thuộc!",88,10505,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10503""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""65"",""NPCID"":""835""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""65"",""NPCID"":""839""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""65"",""NPCID"":""839""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""70000""}}]"
481,Task,10505001,10505,2,1,-1,Vượng Tài,"Ta phải nói thế nào mới tốt đây? <br>  Dương Nguyên không ngừng thở dài, chau mày nhăn nhó.<br>  Vài đứa trẻ trong thôn, Tiểu Vượng Tài nhà Vũ Văn cứ muốn đến Trung Nghĩa Trại thăm cha nó, nhưng nơi đó đâu phải nơi trẻ nhỏ có thể đến. Vào một buổi sáng cách đây 3 ngày, lão phu nhân nhà Vũ Văn cầm một bức thư đến tìm ta, nói rằng đứa trẻ đã lén đi tìm cha, còn giữ lại bức thư, nhưng đến giờ đứa trẻ này cũng không có tin tức, hôm qua ta nghe nói có <color=#b029ff>Yển Sư Giám Công<color=#473115> có được 1 viên Dạ Minh Châu, đó có thể thể là bảo vật gia truyền của nhà Vũ Văn, đoán rằng đứa trẻ này lành ít dữ nhiều.<br>Nghĩ cách mang Dạ Minh Châu quay về, ta cũng có dặn dò với lão phu nhân nhà Vũ Văn.","Ta hy vọng việc này không phải là sự thật. Nhưng Vượng Tài đứa bé này thường mang Minh Châu bên người, nếu như không gặp chuyện chẳng lành thì làm sao tên Yển Sư Giám Công có được chứ?",88,10506,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10504""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""65"",""NPCID"":""833""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""65"",""NPCID"":""833""}},{""Tag"":""LootItemFromMonster"",""Attributes"":{""MapID"":""65""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""9008"",""ItemID"":""40004439"",""Rate"":""50"",""Quantity"":""1""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""70000""}}]"
482,Task,10506001,10506,2,1,-1,Khổi Lỗi Mộc Nhân,"Thật kỳ lạ, những tên Mộc Nhân này đột nhiên trở nên khó điều khiển, thậm chí còn tập kích người xung quanh nữa, ta suy đi nghĩ lại cũng không thể hiểu nổi. Những tên <color=#b029ff>Oạt Diêm Mộc Nhân<color=#473115> này rõ ràng là ta đích thân điều khiển đào muối, sao lại có thể đột nhiên có ý thức được, ở đây chắc có duyên cớ gì rồi.<br>Hãy giúp ta lấy về 10 Mộc Nhân Trục Thừa, ta phải xem xem nguyên nhân gì.",Tại hạ chắc phải nguyên cứu thật kỹ xem vấn đề tại sao bọn Mộc Nhân lại như thế.,89,10507,-1,,"[{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""65"",""NPCID"":""839""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""65"",""NPCID"":""839""}},{""Tag"":""LootItemFromMonster"",""Attributes"":{""MapID"":""65""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""9004"",""ItemID"":""40004441"",""Rate"":""50"",""Quantity"":""10""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""70000""}}]"
483,Task,10507001,10507,2,1,-1,Ngạc Độc Cao,"Nếu không phải Đinh Ba Lãng cùng ta nhắc rằng ông ta muốn đến Bạch Sa Thôn thu thập Dược Dẫn, ta cũng không nghĩ ra ý của câu thơ đầu, trước mắt ta vội thu thập vài Ngạc Ngư Nhục dùng để làm thuốc, nghe nói có thể trị liệu bệnh tim, loại trừ độc tố. Ta bằng lòng ông ấy sẽ giúp đỡ, nhưng ta phát hiện bên đó nguy hiểm khác thường, khắp nơi đều là gấu và cá sấu.<br>Các hạ giúp ta thu thập 10 Diêm Hồ Ngạc Ngư Nhục  trên thân <color=#b029ff>Diêm Hồ Ngạc Ngư<color=#473115> nhé.",Rất là cảm tạ.,89,001,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10506""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""65"",""NPCID"":""835""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""65"",""NPCID"":""835""}},{""Tag"":""LootItemFromMonster"",""Attributes"":{""MapID"":""65""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""9002"",""ItemID"":""40004440"",""Rate"":""50"",""Quantity"":""10""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""70000""}}]"
484,Task,10508001,10508,0,1,-1,Tìm A Cốt Đả,"Các hạ, rất vui đuợc gặp các hạ, chắc các hạ là bằng hữu từ Trung nguyên đến!<br>Ta nghe ca ca nói còn có mấy vãn bối thường hay nhắc đến các hạ, nói các hạ là người nhiệt tình có võ công rất cao. Các hạ đã đến đây lâu như vậy, thiết nghĩ chắc các hạ cũng đã hiểu rõ tình hình bộ lạc của chúng ta!<br>Đúng vậy, hiện giờ chúng ta đang ở trong thời khắc quan trọng nhất, Liêu chủ đang rất nghi kỵ chúng ta, bởi vì trận chiến đó của chúng ta với bộ lạc Ngột Thạch Liệt, đại ca thì cũng đã đi lên kinh thành để thỉnh tội rồi, ta biết việc này sẽ rất nguy hiểm, nhưng vì bộ lạc của chúng ta...<br>Thực ra việc khiến ta và đại ca không thể yên tâm được vẫn là việc của A Cốt Đả, đứa trẻ này rất dũng mãnh kiên cường, cái gì cũng tốt, chỉ có điều tính cách nóng nảy, thường muốn dùng võ lực để giải quyết vấn đề. Nhưng không, bởi vì chủ trương của ta và đại ca là muốn yên ổn không gây hấn, dùng biện pháp tiến cống để giải quyết vấn đề, trong lúc tức giận, nó đã chạy đến Thủy Kính Hồ rồi.<br>Ta và đại ca đều hiểu những suy nghĩ trong lòng của A Cốt Đả, không phải chúng ta không ủng hộ nó, nhưng nước Liêu đang hùng mạnh như vậy...nhiều lúc chúng ta cần phải suy nghĩ tính toán thật kỹ mới được...<br><Hoàn Nhan Dĩnh Ca lấy một bức thư ở trong người ra giao cho các hạ. ><br>Đây là phong thư do ca ca của ta viết, hy vọng các hạ có thể giao lại cho<color=#b029ff> A Cốt Đả<color=#473115> nó xem xong sẽ hiểu rõ tất cả mọi việc",Là cha cho ta? Ông ấy không phải là rất phản đối chủ trương của ta sao..,90,10509,-1,,"[{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""48"",""NPCID"":""31""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""48"",""NPCID"":""25""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""48"",""NPCID"":""25""},""Children"":[{""Tag"":""Item"",""Attributes"":{""ItemID"":""40002102"",""Quantity"":""1""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""312000""}}]"
485,Task,10509001,10509,0,1,-1,Giấu Tài,"Thì ra là vậy...Thì ra là vậy...<br>Cuối cùng thì ta cũng đã hiểu rõ khổ tâm trong lòng của phụ thân và thúc phụ! Ta quả thật là ngốc nghếch!<br><Hoàn Nhan A Cốt Đả dùng tay vỗ mạnh lên đầu của mình mấy cái, lộ ra vẻ hối hận. ><br>Từ trước đến giờ ta cứ ngỡ phụ thân và thúc phụ của ta muốn thỏa hiệp với Đại Liêu, tuổi của họ đã lớn rồi, đã biết sợ hãi. Cho nên ta đã gây chuyện với bọn họ, thường đối đầu với bọn họ, Thì ra...từ trước đến giờ ta đã sai lầm!<br>Phụ thân và thúc thúc của ta cũng bộ lạc, vì người trong tộc, đã vắt óc suy nghĩ để nghĩ cách, nhưng ta...đã trách lầm bọn họ, thật sự ta không nên như vậy!<br>Hiện giờ ta mới biết không thể nhìn sự việc với vẻ bên ngoài, làm việc không nên quá manh động!<br>Không thể như vậy nữa, ta cần phải gánh vác một phần công việc với với phụ thân và thúc thúc của ta, cống phẩm mà phụ thân ta cần mang lên kinh thành vẫn còn chưa thu thập đủ, các hạ hãy giúp ta mang miếng <color=#ff7b00>Thượng đẳng hồ bì <color=#473115>và <color=#ff7b00>Thượng đẳng hổ cốt <color=#473115>này mang đến cho phụ thân ta nhé!","Cuối cùng nó cũng hiểu rõ nỗi khổ tâm của ta. Chỉ cần người một nhà chúng ta đoàn kết lại, nhất định sẽ đạt được ước vọng!",90,10510,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10508""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""48"",""NPCID"":""25""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""48"",""NPCID"":""22""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""48"",""NPCID"":""22""},""Children"":[{""Tag"":""Item"",""Attributes"":{""ItemID"":""40002100"",""Quantity"":""1""}},{""Tag"":""Item"",""Attributes"":{""ItemID"":""40002101"",""Quantity"":""1""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""312000""}}]"
486,Task,10510001,10510,2,1,-1,Đơn Thuốc Của Thần Y,"Thì ra không phải các ca ca đang chơi cút bắt với ta, cũng không muốn để ý đến ta...<br><Ngột Thuật vừa xuýt xoa, mặt lộ ra vẻ thất vọng, sự cứng rắn và tinh nghịch của lần gặp mặt đầu tiên đã hoàn toàn biến mất. ><br>Không phải ta cố ý, thật đấy, ta không biết mảnh giấy đó là đơn thuốc chữa bệnh của thần y viết cho thúc thúc của ta, nếu biết ta sẽ nhất định giữ gìn nó cẩn thận.<br>Ta có lỗi với thúc thúc.<br><Giọng nói của Ngột Thuật có chút nghẹn ngào, cậu ta cắn chặt môi, ><br>Ta nhớ khi ta cầm mảnh giấy đó, đến gần Giáp Bì Câu chơi, sau khi về đến nhà thì không thấy mảnh giấy đó đâu nữa, chắc chắn đã bị mất từ lúc đó.<br>— gần Giáp Bì Câu có rất nhiều <color=#ff7b00>Tuyết Nhân<color=#473115> chắc chắn chúng đã nhặt được đơn thuốc đó rồi. Chỉ cần đánh bại hết số<br>Tuyết Nhân <color=#473115>đó, thì sẽ có cơ hội tim được <color=#ff7b00>đơn thuốc của thân y <color=#473115>.<br>các hạ, vây thì thúc thúc của ta đã có cơ hội được cứu rồi. Mẫu thân ta cũng sẽ không bị thúc thúc hiểu lầm nữa","Cái gì?đơn thuốc của Thần y?, nhà người làm sao có được?",90,10511,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10509""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""48"",""NPCID"":""27""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""48"",""NPCID"":""26""}},{""Tag"":""LootItemFromMonster"",""Attributes"":{""MapID"":""48""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""1129"",""ItemID"":""40002098"",""Rate"":""50"",""Quantity"":""1""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""312000""}}]"
487,Task,10511001,10511,2,1,-1,Thiên Nha Hải Giác,"Ta đã nghiên cứu phương thuốc từ đầu đến cuối rất kỹ rồi, thật đúng không hổ thẹn là thần y, đúng là phương thuốc lành!<br><Đồ Đan Phúc Tấn trông rất vui mừng, hai tay cầm phương thuốc cứ như là đang cầm một bảo bối vậy><br>Hai hôm nay ta đã chuẩn bị những dược liệu cần thiết theo đúng như phương thuốc đã kê, phát hiện thấy về cơ bản thì tất cả các dược liệu ở chỗ chúng ta đều có thể tìm được, chỉ có một vị thuốc là ở chỗ chúng ta không có, đó chính là vỏ cây dị chủng.<br>Loại vỏ cây này ta cũng chưa nhìn thấy bao giờ, chỉ mới đọc giới thiệu trong sách y thuật thôi, nghe nói là một loại dược phẩm lành tồn tại đến cả trăm năm, dùng nó làm thuốc dẫn, có thể chữa bách bệnh.<br>Ngươi có thể giúp ta, tìm vỏ cây dị chủng đó về được không? Ta không biết hình dáng của nó như thế nào, nhưng trước đây đã từng nghe một vị lão y sinh nói ở Nam Vực Ngư Thôn có loại vỏ cây này, ngươi hãy giúp ta đi xem sao.<br>Tính mạng như trời, cảm ơn ngươi!","Hóa ra đây chính là vỏ của loài cây lạ à? Quả là rất đặc biệt! Bây giờ tất cả các loại dược liệu đều đã có đủ, ta phải đi sắc thuốc cho Ngô Khất Mãi rồi.",90,10512,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10510""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""48"",""NPCID"":""26""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""48"",""NPCID"":""26""}},{""Tag"":""LootItemFromMonster"",""Attributes"":{""MapID"":""48""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""1129"",""ItemID"":""40001039"",""Rate"":""100"",""Quantity"":""10""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""312000""}}]"
488,Task,10512001,10512,2,1,-1,Đột Kích,"Các hạ, gặp được ngươi thật mừng!<br>Cống phẩm của chúng ta vừa mới cống cho Liêu quốc, Liêu Chủ rất mừng, nghĩ rằng chúng ta nhất tâm thần phục, lại còn khen ngợi phụ thân hết lời. Lại hẹn bộ lạc Hoàn Nhan chúng ta công đả Tống triều.<br>Liêu quốc hiện nay nên tiến hành việc đối phó Tống triều, thời cơ tốt như vậy không được bỏ lỡ, nếu chúng ta tập kích bộ lạc Hột Thạch Liệt, nhất định Liêu quốc không ngờ tới, cho dù chúng nó có nghĩ tới đi nữa, thì kéo binh tới cứu viện cũng không kịp. Chúng ta nhất định sẽ thành công!<br><Trên khuôn mặt của Hoàn Nhan A Cốt Đả lộ vẻ thần sắc tự tin, hoàn toàn không giống với A Cốt Đả hay nóng nảy như lúc trước nữa. ><br>Đáng tiếc là vết thương của Ngô Khất Mãi hiện giờ chưa bình phục, huynh đệ chúng ta không thể sát cánh tác chiến.<br>Cho nên ta chỉ có thể mời ngươi làm trợ thủ thôi.<br>Đến khi đánh bại thủ lĩnh A Sơ của bộ lạc Hột Thạch Liệt, đem ngọn cờ thủ lĩnh Nữ Chân trao về tay ta","Haha, chúng ta đã giành thắng lợi hoàn toàn rồi. Từ ngày hôm nay bộ lạc Nữ Chân chính thức thống nhất rồi.",91,10513,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10511""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""48"",""NPCID"":""25""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""48"",""NPCID"":""25""}},{""Tag"":""LootItemFromMonster"",""Attributes"":{""MapID"":""48""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""534"",""ItemID"":""40002099"",""Rate"":""100"",""Quantity"":""1""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""312000""}}]"
489,Task,10513001,10513,1,1,-1,Đồng Bằng Rộng Lớn Hoang Vu,"Các hạ đại hiệp, hoan nghênh đại hiệp đến trấn Hoàng Long! Nơi này trời băng đất tuyết, đại hiệp chớ thi với ông trời, nhớ mặc nhiều áo một chút.<br><Người trẻ tuổi trước mặt có đôi mắt rất hiền hòa, lấp lánh ánh cười. ><br>Đại Liêu trong mắt Đại Tống chỉ là xứ hoang vu; Nữ Chân trong mắt Đại Liêu lại là một xứ hoang vu, mà phủ Hoàng Long trong mắt Nữ Chân lại cũng là một vùng hoang vung. Nơi này quanh năm tuyết dày bịt lối, rất ít người lui tới, thỉnh thoảng cũng có đoàn lái buôn đi qua, nhưng cũng vì giá rét không chịu nổi, lại còn bọn Hắc Hùng thường xuyên tấn công, nên chẳng mấy hôm đã bỏ đi.<br>Vì thế bao nhiêu năm qua, ở đây chỉ có đám dân 6 trấn chúng tôi. Thời kì Nam Bắc triều, 19 nước Ngũ Hồ lúc hưng lúc suy, rất nhiều đồng bao tôi đã gia nhập vào người Hán, chỉ còn lại người 6 trấn thôi...<br>À, tôi nói xa quá, xin lỗi.<br>Mặc dù tôi biết tôi biết khí hậu là nguyên nhân chính khiến mọi người không muốn tiếp cận chốn này, nhưng đám Hắc Hùng ở bờ sông cũng là một nỗi phiền phức lớn.<br>Tôi đã sớm nghe đại hiệp có thân thu rất phi phàm, giờ xin hãy giúp tôi đi diệt 50 con Hắc Hùng, để chúng không dám đến gây rối các làng xung quanh cũng như người qua đường",Hy vọng Hoàng Long Phủ nhộn nhịp hơn,91,10514,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10512""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""49"",""NPCID"":""272""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""49"",""NPCID"":""272""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""49""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""1154"",""Count"":""50""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""312000""}}]"
490,Task,10514001,10514,2,1,-1,Hơi Thở Ấm Áp,"Phương Tây Bắc Trấn Hoàng Long, có một toà lâu đài quanh năm bị tuyết bao phủ, đó chính là Mãng Cái bảo.<br>Ngươi cũng nên biết Mãng Cái là ác ma vô cùng lợi hại, thế lực của chúng trải khắp phương Bắc, nhưng số ác ma này không có cách nào chiếm được cái Hoàng Long Trấn nhỏ nhoi này. Không phải bởi vì gì cả, chỉ bởi vì di dân lục trấn chúng ta được sự bảo hộ của một vị đại anh hùng, và tuân lệnh anh ta canh giữ quái vật.<br>A, ta càng nói càng đi xa vấn đề.<br>Nhưng, ngươi cần phải biết không phải tất cả Mãng Cái đều là những ác ma hại người trong chớp mắt, giống như Tịch Nghiêm cô nương, cô ta chính là Mãng Cái vừa thuần khiết vừa lương thiện. Nhưng đám ác ma trong Mãng Cái bảo không tha cho cô, ép cô không được rời khỏi nơi đó, tới Hoàng Long Trấn tránh nạn. Lúc cô ta tới, trên người đã bị trọng thương...<br>Mộ Dung nói cô ta dùng khổ nhục kế, tới thám thính bí mật của quái vật. Ta rất tôn kính Mộ Dung, nhưng ta cảm thấy câu nói này của hắn quả thật đang đả kích sự tôn kính của ta đối với hắn! Tịch Nghiêm người ta thân bị trọng thương, trong lúc gặp khó khăn tới, tìm chúng ta giúp đỡ, chúng ta nên dành cho cô ta chút hơi ấm tình người, mới có thể làm cho cô ta có cảm giác mình có gia đình. Nếu không, chúng ta chẳng khác gì với đám Mãng Cái máu lạnh kia? Nói thêm bước nữa, cứ cho là cô ta người không tốt, lẽ nào chúng ta không thể dùng sự ấm áp của chúng ta lại cảm hoá cô ta sao?<br>Mùa đông này là ngày đầu tiên Tịch Nghiêm tới Hoàng Long Trấn, cô ta vẫn chưa có áo mặc mùa đông. các hạ, giúp ta đi diệt 10 con sói, ta muốn làm một cái áo khoác cho Tịch Nghiêm","Tốt quá, bây giờ ta đã có thể bắt tay vào may một chiếc áo khoác bằng da sói rồi. Đợi đến khi may xong là có thể đem đến cho Tịch Nham.",91,10515,-1,,"[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10513""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""49"",""NPCID"":""272""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""49"",""NPCID"":""272""}},{""Tag"":""LootItemFromMonster"",""Attributes"":{""MapID"":""49""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""1159"",""ItemID"":""40002083"",""Rate"":""50"",""Quantity"":""10""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""312000""}}]"
