ScenarioID,ScenarioName,StepIndex,StepID,StepDesc,MonsterID,LevelRange,MonsterName,MonsterResName,MonsterType
DanhCo2,Trân Long Kỳ Cuộc (nhanh),2,zone1,Tiêu diệt quân cờ,1790,10-19,Bạch Kỳ Hồn,ShiRenYanShi,Normal
DanhCo2,Trân Long Kỳ Cuộc (nhanh),2,zone1,Tiêu diệt quân cờ,1791,20-29,Bạch Kỳ Hồn,ShiRenYanShi,Normal
DanhCo2,Trân Long Kỳ Cuộc (nhanh),2,zone1,Tiêu diệt quân cờ,1792,30-39,Bạch Kỳ Hồn,ShiRenYanShi,Hater
DanhCo2,Trân Long Kỳ Cuộc (nhanh),2,zone1,Tiêu diệt quân cờ,1793,40-49,Bạch Kỳ Hồn,ShiRenYanShi,Hater
DanhCo2,Trân Long Kỳ Cuộc (nhanh),2,zone1,Tiêu diệt quân cờ,1794,50-59,Bạch Kỳ Hồn,ShiRenYanShi,Hater
DanhCo2,Trân Long Kỳ Cuộc (nhanh),2,zone1,Tiêu diệt quân cờ,1795,60-69,Bạch Kỳ Hồn,ShiRenYanShi,Hater
DanhCo2,Trân Long Kỳ Cuộc (nhanh),2,zone1,Tiêu diệt quân cờ,1796,70-79,Bạch Kỳ Hồn,ShiRenYanShi,Hater
DanhCo2,Trân Long Kỳ Cuộc (nhanh),2,zone1,Tiêu diệt quân cờ,1797,80-89,Bạch Kỳ Hồn,ShiRenYanShi,Hater
DanhCo2,Trân Long Kỳ Cuộc (nhanh),2,zone1,Tiêu diệt quân cờ,1798,90-99,Bạch Kỳ Hồn,ShiRenYanShi,Hater
DanhCo2,Trân Long Kỳ Cuộc (nhanh),2,zone1,Tiêu diệt quân cờ,1799,100-999,Bạch Kỳ Hồn,ShiRenYanShi,Hater
DanhCo2,Trân Long Kỳ Cuộc (nhanh),2,zone1,Tiêu diệt quân cờ,1800,10-19,Hắc Kỳ Hồn,DaYanShi,Normal
DanhCo2,Trân Long Kỳ Cuộc (nhanh),2,zone1,Tiêu diệt quân cờ,1801,20-29,Hắc Kỳ Hồn,DaYanShi,Normal
DanhCo2,Trân Long Kỳ Cuộc (nhanh),2,zone1,Tiêu diệt quân cờ,1802,30-39,Hắc Kỳ Hồn,DaYanShi,Hater
DanhCo2,Trân Long Kỳ Cuộc (nhanh),2,zone1,Tiêu diệt quân cờ,1803,40-49,Hắc Kỳ Hồn,DaYanShi,Hater
DanhCo2,Trân Long Kỳ Cuộc (nhanh),2,zone1,Tiêu diệt quân cờ,1804,50-59,Hắc Kỳ Hồn,DaYanShi,Hater
DanhCo2,Trân Long Kỳ Cuộc (nhanh),2,zone1,Tiêu diệt quân cờ,1805,60-69,Hắc Kỳ Hồn,DaYanShi,Hater
DanhCo2,Trân Long Kỳ Cuộc (nhanh),2,zone1,Tiêu diệt quân cờ,1806,70-79,Hắc Kỳ Hồn,DaYanShi,Hater
DanhCo2,Trân Long Kỳ Cuộc (nhanh),2,zone1,Tiêu diệt quân cờ,1807,80-89,Hắc Kỳ Hồn,DaYanShi,Hater
DanhCo2,Trân Long Kỳ Cuộc (nhanh),2,zone1,Tiêu diệt quân cờ,1808,90-99,Hắc Kỳ Hồn,DaYanShi,Hater
DanhCo2,Trân Long Kỳ Cuộc (nhanh),2,zone1,Tiêu diệt quân cờ,1809,100-999,Hắc Kỳ Hồn,DaYanShi,Hater
DanhCo2,Trân Long Kỳ Cuộc (nhanh),3,boss,Viễn Cổ Kỳ Hồn,1850,10-19,Viễn Cổ Kỳ Hồn,QiJuShouLing,Boss
DanhCo2,Trân Long Kỳ Cuộc (nhanh),3,boss,Viễn Cổ Kỳ Hồn,1851,20-29,Viễn Cổ Kỳ Hồn,QiJuShouLing,Boss
DanhCo2,Trân Long Kỳ Cuộc (nhanh),3,boss,Viễn Cổ Kỳ Hồn,1852,30-39,Viễn Cổ Kỳ Hồn,QiJuShouLing,Boss
DanhCo2,Trân Long Kỳ Cuộc (nhanh),3,boss,Viễn Cổ Kỳ Hồn,1853,40-49,Viễn Cổ Kỳ Hồn,QiJuShouLing,Boss
DanhCo2,Trân Long Kỳ Cuộc (nhanh),3,boss,Viễn Cổ Kỳ Hồn,1854,50-59,Viễn Cổ Kỳ Hồn,QiJuShouLing,Boss
DanhCo2,Trân Long Kỳ Cuộc (nhanh),3,boss,Viễn Cổ Kỳ Hồn,1855,60-69,Viễn Cổ Kỳ Hồn,QiJuShouLing,Boss
DanhCo2,Trân Long Kỳ Cuộc (nhanh),3,boss,Viễn Cổ Kỳ Hồn,1856,70-79,Viễn Cổ Kỳ Hồn,QiJuShouLing,Boss
DanhCo2,Trân Long Kỳ Cuộc (nhanh),3,boss,Viễn Cổ Kỳ Hồn,1857,80-89,Viễn Cổ Kỳ Hồn,QiJuShouLing,Boss
DanhCo2,Trân Long Kỳ Cuộc (nhanh),3,boss,Viễn Cổ Kỳ Hồn,1858,90-99,Viễn Cổ Kỳ Hồn,QiJuShouLing,Boss
DanhCo2,Trân Long Kỳ Cuộc (nhanh),3,boss,Viễn Cổ Kỳ Hồn,1859,100-999,Viễn Cổ Kỳ Hồn,QiJuShouLing,Boss
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1770,10-19,Cờ Trắng,BaiQiZi2,Normal
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1771,20-29,Cờ Trắng,BaiQiZi2,Normal
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1772,30-39,Cờ Trắng,BaiQiZi2,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1773,40-49,Cờ Trắng,BaiQiZi2,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1774,50-59,Cờ Trắng,BaiQiZi2,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1775,60-69,Cờ Trắng,BaiQiZi2,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1776,70-79,Cờ Trắng,BaiQiZi2,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1777,80-89,Cờ Trắng,BaiQiZi2,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1778,90-99,Cờ Trắng,BaiQiZi2,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1779,100-999,Cờ Trắng,BaiQiZi2,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1780,10-19,Cờ Đen,HeiQiZi2,Normal
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1781,20-29,Cờ Đen,HeiQiZi2,Normal
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1782,30-39,Cờ Đen,HeiQiZi2,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1783,40-49,Cờ Đen,HeiQiZi2,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1784,50-59,Cờ Đen,HeiQiZi2,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1785,60-69,Cờ Đen,HeiQiZi2,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1786,70-79,Cờ Đen,HeiQiZi2,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1787,80-89,Cờ Đen,HeiQiZi2,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1788,90-99,Cờ Đen,HeiQiZi2,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1789,100-999,Cờ Đen,HeiQiZi2,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1790,10-19,Bạch Kỳ Hồn,ShiRenYanShi,Normal
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1791,20-29,Bạch Kỳ Hồn,ShiRenYanShi,Normal
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1792,30-39,Bạch Kỳ Hồn,ShiRenYanShi,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1793,40-49,Bạch Kỳ Hồn,ShiRenYanShi,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1794,50-59,Bạch Kỳ Hồn,ShiRenYanShi,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1795,60-69,Bạch Kỳ Hồn,ShiRenYanShi,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1796,70-79,Bạch Kỳ Hồn,ShiRenYanShi,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1797,80-89,Bạch Kỳ Hồn,ShiRenYanShi,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1798,90-99,Bạch Kỳ Hồn,ShiRenYanShi,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1799,100-999,Bạch Kỳ Hồn,ShiRenYanShi,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1800,10-19,Hắc Kỳ Hồn,DaYanShi,Normal
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1801,20-29,Hắc Kỳ Hồn,DaYanShi,Normal
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1802,30-39,Hắc Kỳ Hồn,DaYanShi,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1803,40-49,Hắc Kỳ Hồn,DaYanShi,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1804,50-59,Hắc Kỳ Hồn,DaYanShi,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1805,60-69,Hắc Kỳ Hồn,DaYanShi,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1806,70-79,Hắc Kỳ Hồn,DaYanShi,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1807,80-89,Hắc Kỳ Hồn,DaYanShi,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1808,90-99,Hắc Kỳ Hồn,DaYanShi,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),2,zone1,Tiêu diệt quân cờ,1809,100-999,Hắc Kỳ Hồn,DaYanShi,Hater
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),3,boss,Viễn Cổ Kỳ Hồn,1850,10-19,Viễn Cổ Kỳ Hồn,QiJuShouLing,Boss
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),3,boss,Viễn Cổ Kỳ Hồn,1851,20-29,Viễn Cổ Kỳ Hồn,QiJuShouLing,Boss
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),3,boss,Viễn Cổ Kỳ Hồn,1852,30-39,Viễn Cổ Kỳ Hồn,QiJuShouLing,Boss
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),3,boss,Viễn Cổ Kỳ Hồn,1853,40-49,Viễn Cổ Kỳ Hồn,QiJuShouLing,Boss
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),3,boss,Viễn Cổ Kỳ Hồn,1854,50-59,Viễn Cổ Kỳ Hồn,QiJuShouLing,Boss
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),3,boss,Viễn Cổ Kỳ Hồn,1855,60-69,Viễn Cổ Kỳ Hồn,QiJuShouLing,Boss
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),3,boss,Viễn Cổ Kỳ Hồn,1856,70-79,Viễn Cổ Kỳ Hồn,QiJuShouLing,Boss
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),3,boss,Viễn Cổ Kỳ Hồn,1857,80-89,Viễn Cổ Kỳ Hồn,QiJuShouLing,Boss
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),3,boss,Viễn Cổ Kỳ Hồn,1858,90-99,Viễn Cổ Kỳ Hồn,QiJuShouLing,Boss
DanhCo3,Trân Long Kỳ Cuộc (siêu tốc),3,boss,Viễn Cổ Kỳ Hồn,1859,100-999,Viễn Cổ Kỳ Hồn,QiJuShouLing,Boss
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12102,75-79,Thượng Cổ Ngân Bảo Tương,npcGuaiBaoXiangQiZi1,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12103,80-89,Thượng Cổ Ngân Bảo Tương,npcGuaiBaoXiangQiZi1,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12104,90-99,Thượng Cổ Ngân Bảo Tương,npcGuaiBaoXiangQiZi1,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12105,100-109,Thượng Cổ Ngân Bảo Tương,npcGuaiBaoXiangQiZi1,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12106,110-119,Thượng Cổ Ngân Bảo Tương,npcGuaiBaoXiangQiZi1,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12107,120-129,Thượng Cổ Ngân Bảo Tương,npcGuaiBaoXiangQiZi1,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12108,130-139,Thượng Cổ Ngân Bảo Tương,npcGuaiBaoXiangQiZi1,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12109,140-149,Thượng Cổ Ngân Bảo Tương,npcGuaiBaoXiangQiZi1,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12110,150-999,Thượng Cổ Ngân Bảo Tương,npcGuaiBaoXiangQiZi1,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12111,75-79,Thượng Cổ Kim Bảo Tương,npcGuaiBaoXiangQiZi2,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12112,80-89,Thượng Cổ Kim Bảo Tương,npcGuaiBaoXiangQiZi2,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12113,90-99,Thượng Cổ Kim Bảo Tương,npcGuaiBaoXiangQiZi2,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12114,100-109,Thượng Cổ Kim Bảo Tương,npcGuaiBaoXiangQiZi2,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12115,110-119,Thượng Cổ Kim Bảo Tương,npcGuaiBaoXiangQiZi2,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12116,120-129,Thượng Cổ Kim Bảo Tương,npcGuaiBaoXiangQiZi2,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12117,130-139,Thượng Cổ Kim Bảo Tương,npcGuaiBaoXiangQiZi2,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12118,140-149,Thượng Cổ Kim Bảo Tương,npcGuaiBaoXiangQiZi2,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12119,150-999,Thượng Cổ Kim Bảo Tương,npcGuaiBaoXiangQiZi2,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12120,75-79,Ngân Bảo Tương Đồng Tử,npcBaoXiangTongZi5,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12121,80-89,Ngân Bảo Tương Đồng Tử,npcBaoXiangTongZi5,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12122,90-99,Ngân Bảo Tương Đồng Tử,npcBaoXiangTongZi5,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12123,100-109,Ngân Bảo Tương Đồng Tử,npcBaoXiangTongZi5,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12124,110-119,Ngân Bảo Tương Đồng Tử,npcBaoXiangTongZi5,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12125,120-129,Ngân Bảo Tương Đồng Tử,npcBaoXiangTongZi5,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12126,130-139,Ngân Bảo Tương Đồng Tử,npcBaoXiangTongZi5,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12127,140-149,Ngân Bảo Tương Đồng Tử,npcBaoXiangTongZi5,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12128,150-999,Ngân Bảo Tương Đồng Tử,npcBaoXiangTongZi5,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12129,75-79,Kim Bảo Tương Đồng Tử,npcBaoXiangTongZi6,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12130,80-89,Kim Bảo Tương Đồng Tử,npcBaoXiangTongZi6,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12131,90-99,Kim Bảo Tương Đồng Tử,npcBaoXiangTongZi6,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12132,100-109,Kim Bảo Tương Đồng Tử,npcBaoXiangTongZi6,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12133,110-119,Kim Bảo Tương Đồng Tử,npcBaoXiangTongZi6,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12134,120-129,Kim Bảo Tương Đồng Tử,npcBaoXiangTongZi6,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12135,130-139,Kim Bảo Tương Đồng Tử,npcBaoXiangTongZi6,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12136,140-149,Kim Bảo Tương Đồng Tử,npcBaoXiangTongZi6,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),2,zone1,Tiêu diệt bảo sương,12137,150-999,Kim Bảo Tương Đồng Tử,npcBaoXiangTongZi6,Hater
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),3,boss,Trấn Bảo Long Vương,12138,75-79,Trấn Bảo Long Vương,bossLieJinMingWang,Boss
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),3,boss,Trấn Bảo Long Vương,12139,80-89,Trấn Bảo Long Vương,bossLieJinMingWang,Boss
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),3,boss,Trấn Bảo Long Vương,12140,90-99,Trấn Bảo Long Vương,bossLieJinMingWang,Boss
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),3,boss,Trấn Bảo Long Vương,12141,100-109,Trấn Bảo Long Vương,bossLieJinMingWang,Boss
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),3,boss,Trấn Bảo Long Vương,12142,110-119,Trấn Bảo Long Vương,bossLieJinMingWang,Boss
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),3,boss,Trấn Bảo Long Vương,12143,120-129,Trấn Bảo Long Vương,bossLieJinMingWang,Boss
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),3,boss,Trấn Bảo Long Vương,12144,130-139,Trấn Bảo Long Vương,bossLieJinMingWang,Boss
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),3,boss,Trấn Bảo Long Vương,12145,140-149,Trấn Bảo Long Vương,bossLieJinMingWang,Boss
LauLanTamBao_1,Lâu Lan Tầm Bảo (thường),3,boss,Trấn Bảo Long Vương,12146,150-999,Trấn Bảo Long Vương,bossLieJinMingWang,Boss
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12102,75-79,Thượng Cổ Ngân Bảo Tương,npcGuaiBaoXiangQiZi1,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12103,80-89,Thượng Cổ Ngân Bảo Tương,npcGuaiBaoXiangQiZi1,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12104,90-99,Thượng Cổ Ngân Bảo Tương,npcGuaiBaoXiangQiZi1,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12105,100-109,Thượng Cổ Ngân Bảo Tương,npcGuaiBaoXiangQiZi1,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12106,110-119,Thượng Cổ Ngân Bảo Tương,npcGuaiBaoXiangQiZi1,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12107,120-129,Thượng Cổ Ngân Bảo Tương,npcGuaiBaoXiangQiZi1,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12108,130-139,Thượng Cổ Ngân Bảo Tương,npcGuaiBaoXiangQiZi1,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12109,140-149,Thượng Cổ Ngân Bảo Tương,npcGuaiBaoXiangQiZi1,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12110,150-999,Thượng Cổ Ngân Bảo Tương,npcGuaiBaoXiangQiZi1,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12111,75-79,Thượng Cổ Kim Bảo Tương,npcGuaiBaoXiangQiZi2,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12112,80-89,Thượng Cổ Kim Bảo Tương,npcGuaiBaoXiangQiZi2,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12113,90-99,Thượng Cổ Kim Bảo Tương,npcGuaiBaoXiangQiZi2,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12114,100-109,Thượng Cổ Kim Bảo Tương,npcGuaiBaoXiangQiZi2,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12115,110-119,Thượng Cổ Kim Bảo Tương,npcGuaiBaoXiangQiZi2,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12116,120-129,Thượng Cổ Kim Bảo Tương,npcGuaiBaoXiangQiZi2,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12117,130-139,Thượng Cổ Kim Bảo Tương,npcGuaiBaoXiangQiZi2,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12118,140-149,Thượng Cổ Kim Bảo Tương,npcGuaiBaoXiangQiZi2,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12119,150-999,Thượng Cổ Kim Bảo Tương,npcGuaiBaoXiangQiZi2,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12120,75-79,Ngân Bảo Tương Đồng Tử,npcBaoXiangTongZi5,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12121,80-89,Ngân Bảo Tương Đồng Tử,npcBaoXiangTongZi5,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12122,90-99,Ngân Bảo Tương Đồng Tử,npcBaoXiangTongZi5,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12123,100-109,Ngân Bảo Tương Đồng Tử,npcBaoXiangTongZi5,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12124,110-119,Ngân Bảo Tương Đồng Tử,npcBaoXiangTongZi5,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12125,120-129,Ngân Bảo Tương Đồng Tử,npcBaoXiangTongZi5,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12126,130-139,Ngân Bảo Tương Đồng Tử,npcBaoXiangTongZi5,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12127,140-149,Ngân Bảo Tương Đồng Tử,npcBaoXiangTongZi5,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12128,150-999,Ngân Bảo Tương Đồng Tử,npcBaoXiangTongZi5,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12129,75-79,Kim Bảo Tương Đồng Tử,npcBaoXiangTongZi6,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12130,80-89,Kim Bảo Tương Đồng Tử,npcBaoXiangTongZi6,Hater
LauLanTamBao_2,Lâu Lan Tầm Bảo (nhanh),2,zone1,Tiêu diệt bảo sương,12131,90-99,Kim Bảo Tương Đồng Tử,npcBaoXiangTongZi6,Hater
