ID,GroupID,TaskType,TaskRule,FactionID,Name,OfferDialog,CompleteDialog,RequireLevel,NextTaskID,CopySceneScriptID,OfferMapID,OfferMapName,OfferNPCID,OfferNPCName,CompleteMapID,CompleteMapName,CompleteNPCID,CompleteNPCName,ObjectiveJSON,AllChildrenJSON
10345001,10345,1,0,-1,Thổ Ty Chặn Đường,"Không ngờ nhiều năm không gặp, Tát Tang đã bạc trắng cả đầu...ông ta vẫn chưa cưới thê tử sao?<br><trước mặt là cảnh con gái người Lang tộc, khí chất bất phàm, nhưng vết hằn năm tháng vẫn hiện rõ. ><br>Tôi đã hiểu ý của Tát Tang, phương án tác chiến của ông cũng giống như cách nghĩ của tại hạ. Than ôi, suy nghĩ của ông ta luôn nhanh hơn tại hạ một bước.<br>Thực ra Tát Lỗ trước đây không giống như bây giờ, ông ta hiền hậu chân thật, thương yêu dân, là tù trưởng tốt trong mắt của mọi người dân Lang tộc.<br>Nhưng sau đó, hắn ngày càng thích mấy lời xúi giục gọi là Thiên thu vạn đại, nhất thống thiên hạ của các tên thổ ty. Ta khuyên thế nào, hắn cũng không nghe. vì chuyện này sau đó chúng tôi tạo phản, hắn sai ta đóng quân ở Hạ Quan Trại, đồng thời phái nhiều Lang Tộc Đầu Nhân và Lang Tộc Thổ Ty các vùng lân cận hạn chế hành động của ta. Thực ra, cũng giống như giam lỏng ta.<br>Nếu muốn vào <color=#1cab2a>Đại doanh của Lang tộc<color=#473115> thì trước hết phải đánh bại những tên này. bây giờ các hạ đi diệt 30 tên<color=#b029ff> Lang Tộc Thổ Ty<color=#473115>, thanh trừ những chướng ngại để tiếp cận Tát Lỗ.",Các hạ làm rất tốt!!!,-1,10346,-1,57,Thương Sơn,11,Tát Mã,57,Thương Sơn,11,Tát Mã,"[{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""57""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""11016"",""Count"":""15""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10344""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""57"",""NPCID"":""11""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""57"",""NPCID"":""11""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""57""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""11016"",""Count"":""15""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""230500""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""2780""}}]"
10346001,10346,0,0,-1,Thương Sơn Tuyết Bay,"Các hạ, ta đang muốn tìm các hạ, có một việc cần sự giúp đỡ của các hạ.<br>Ta đến tìm ra được nguyên nhân làm cho tính tình của Tát Lỗ thay đổi, nhưng năng lực của ta có hạn, không cách nào chống lại lực lượng tà ác, ta chỉ có thể làm đến đây, những việc còn lại ta giao lại cho Tát Tang, phiền các hạ mang bức thư này trao cho ông ta.<br>Các hạ sẽ không hiểu tại sao ta không đích thân đến tìm ông ta, nghi ngờ quan hệ giữa hai chúng tôi?<br><Tát Mã khẽ cười, ánh mắt như nhìn thấu các hạ, không biết bà ta đang nhìn gì. ><br>Không sai, ta và Tát Tang...từng là một đôi tình nhân, sau đó Tát Tang có một vài hiểu lầm giữa Khúc Viên bộ và ta, ta cho rằng trong lòng ông ta chỉ có bộ lạc Khúc Viên của ông ta mà không nghĩ đến ta...... lúc đó cón trẻ tính bồng bột, trong lúc nóng giận ta đã lấy Tát Lỗ. Tát Lỗ luôn đối xử với ta rất tốt, cho đến khi 3 tên thổ ty đó xuất hiện....<br>Ha Ha...trong chớp mắt, nhiều năm đã trôi qua, những việc này giống như đã xảy ra kiếp trước, mông lung huyền ảo...thực ra ta đã không giận ông ta từ lâu rôi...<br>Thôi, thôi, mọi việc đã qua cứ xem như đám mây trắng trên trời trôi đi mãi mãi. Không nói nữa, không nói nữa, các hạ hãy mau đi mang <color=#ff7b00>thư <color=#473115>gửi<color=#b029ff> Tát Tang<color=#473115>, Tát Lỗ và toàn bộ Lang tộc đang chờ các người giải cứu đó!","Đây là thư Tát Mã gửi cho ta? Nàng đã lượng thứ cho ta rồi sao? Ôi, Thương sơn phụ tuyết, minh chúc thiên nam",-1,10347,-1,57,Thương Sơn,11,Tát Mã,57,Thương Sơn,12,Tát Tang,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""57"",""NPCID"":""12""},""Children"":[{""Tag"":""Item"",""Attributes"":{""ItemID"":""40002146"",""Quantity"":""1""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10345""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""57"",""NPCID"":""11""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""57"",""NPCID"":""12""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""57"",""NPCID"":""12""},""Children"":[{""Tag"":""Item"",""Attributes"":{""ItemID"":""40002146"",""Quantity"":""1""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""230500""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""2780""}}]"
10347001,10347,1,0,-1,Cứu Chuộc Linh Hồn,"Trong thư Tát Mã nói Tát Lỗ sau khi từ 3 thổ ty Mạc Phi, Bối Nhỉ, Địch Á trở về đại doanh, tính tình trở nên thay đổi, bà ta cảm thấy 3 thổ ty này không phải những thổ ty chân chính của Lang tộc, điều này giống với quẻ săm lúc trước tại hạ đi tế tự thần linh.<br>Nếu tại hạ đoán không sai thì 3 tên thổ ty đó nhất định là Tu La!<br>Sư phụ từng nói với tại hạ, Tu La là một loại ác ma, chúng chuyên khống chế thần trí của người khác bằng phép thuật, tính tình tham lam, hiếu chiến.<br>Nhất định Tát Lỗ bị chúng khống chế rồi, cho nên mới làm nên những chuyện trái đạo như vậy.<br>các hạ, các hạ hãy giúp ta giết<color=#b029ff> Mạc Phi, Bối Nhỉ, Địch Á <color=#473115>3 tên này<color=#b029ff> Lang Tộc Thổ Ty<color=#473115>, giải cứu linh hồn của Tát Lỗ! Trông cậy vào các hạ!","Nạn cướp của lang tộc cuối cùng đã chấm dứt, Tát Mã .... Xin tạm biệt, nhất định nàng sẽ được hạnh phúc!",-1,10348,-1,57,Thương Sơn,12,Tát Tang,57,Thương Sơn,12,Tát Tang,"[{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""57""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""516"",""Count"":""1""}},{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""517"",""Count"":""1""}},{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""518"",""Count"":""1""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10346""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""57"",""NPCID"":""12""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""57"",""NPCID"":""12""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""57""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""516"",""Count"":""1""}},{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""517"",""Count"":""1""}},{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""518"",""Count"":""1""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""230500""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""2780""}}]"
10348001,10348,0,0,-1,Sự Đền Đáp Hậu Hĩ,"Đa tạ sự giúp đỡ của các hạ đối với Lang tộc, Lang tộc sẽ mãi mãi nhớ đến các hạ, các hạ, người bằng hữu và ân nhân của chúng tôi!<br><Tát Tang nhìn ra nơi xa xa, bỗng khẽ cười><br>Ta cũng muốn cảm ơn ông ấy, các hạ đồng môn của ta Chủng Thế Hoành. Mưu lược của ông ta hơi khác của ta, nhưng cách dùng người của ông ta cao minh hơn ta gấp trăm lần. Vương Thiệu lão soái từng nói rằng trong số các đệ tử này, về sau làm nên đại sự chắc chắn là Chủng Thế Hoành. Chẳng phải sao? Anh thử nghĩ cách ông ta dùng Khúc Đoan, Mả Thừa Sảnh, Châu Vô Úy, Khấu Phong đương nhiên còn có các hạ nữa thì sẽ biết chỗ cao minh của ông ta.<br>Ta muốn gửi cho ông ấy một bức thư hồi báo.<br>Chiến sự ở Nhạn Bắc đang khẩn trương, hiện tại quân Tống đang chiếm ưu thế. Các hạ chỉ cẩn mang cái này <color=#ff7b00>cẩm nang <color=#473115>giao cho<color=#b029ff> Khúc Đoan<color=#473115> thì chỉ chờ ngày đánh bại quân Liêu.","Túi gấm của ông Tát Tang, để ta xem...A, đúng là diệu kế, chỉ cần có sự trợ giúp của người này, Gia Luật Dư Đỗ chỉ còn cách ngoan ngoãn dẫn quân rút khỏi Nhạn Bắc thôi.",-1,10349,-1,57,Thương Sơn,12,Tát Tang,31,Nhạn Bắc,829,Khúc Đoan,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""31"",""NPCID"":""829""},""Children"":[{""Tag"":""Item"",""Attributes"":{""ItemID"":""40002147"",""Quantity"":""1""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10347""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""57"",""NPCID"":""12""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""31"",""NPCID"":""829""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""31"",""NPCID"":""829""},""Children"":[{""Tag"":""Item"",""Attributes"":{""ItemID"":""40002147"",""Quantity"":""1""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""250000""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""2780""}}]"
10349001,10349,2,0,-1,Hồng Quả Phụ,"Các hạ, ta đã nghe danh thiếu hiệp từ lâu, không chỉ trên giang hồ, mà trong triều cũng vậy.<br>Thiếu hiệp đến <color=#1cab2a>Nhạn Bắc<color=#473115> là để giúp chúng tôi đánh bại quân Liêu phải không?<br><Khúc Đoan nhìn thiếu hiệp, ánh mắt đầy kỳ vọng.><br>Đúng là tình hình ở Nhạn Bắc phức tạp hơn nhiều so với Nhạn Nam, đội quân Liêu do Gia Luật Dư Đỗ thống lĩnh cũng khó đối phó hơn so với nhóm nhỏ quân Liêu ở Nhạn Nam, muốn đánh bại chúng không phải chuyện dễ dàng, chỉ dựa vào sức chiến đấu của quân sĩ thì e rằng....<br>Cho nên chúng tôi cần sự giúp đỡ của 1 người, người đó chính là Lỗ Bình - thợ săn vĩ đại nhất trên thảo nguyên. Người đó không những võ công cao cường, suy nghĩ cẩn trọng, mà còn thông thuộc địa hình và khí hậu của thảo nguyên, chỉ cần được người đó trợ giúp, thì việc đánh bại quân Liêu chỉ là sớm muộn.<br>Nhưng Lỗ Bình tính tình cao ngạo, không thích giao du với người khác, chỉ thích độc hành. Nghe nói ông ta chỉ nể phục người tài giỏi hơn mình, muốn trở thành bằng hữu của Lỗ Bình, chỉ có một cách, là phải tài giỏi hơn ông ta.<br>các hạ, trước tiên, thiếu hiệp hãy đi đánh bại <color=#b029ff>Thủ lĩnh của Hồng Phong Tri Thù - Hồng Quả Phụ<color=#473115> lấy được <color=#ff7b00>Hồng Quả Phụ Ty<color=#473115>.","Chuyện này sẽ nhanh chóng đến tai của Lỗ Bình, chúng ta chỉ cần ngồi yên xem nó thay đổi thế nào thôi!!!",-1,10350,-1,31,Nhạn Bắc,829,Khúc Đoan,31,Nhạn Bắc,829,Khúc Đoan,"[{""Tag"":""LootItemFromMonster"",""Attributes"":{""MapID"":""31""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""520"",""ItemID"":""40002060"",""Rate"":""100"",""Quantity"":""1""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10348""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""31"",""NPCID"":""829""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""31"",""NPCID"":""829""}},{""Tag"":""LootItemFromMonster"",""Attributes"":{""MapID"":""31""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""520"",""ItemID"":""40002060"",""Rate"":""100"",""Quantity"":""1""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""250000""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""2780""}}]"
10350001,10350,2,0,-1,Hồng Thiết Trảo,"Các hạ, ta đã nghe danh thiếu hiệp từ lâu, không chỉ trên giang hồ, mà trong triều cũng vậy.<br>Thiếu hiệp đến <color=#1cab2a>Nhạn Bắc<color=#473115> là để giúp chúng tôi đánh bại quân Liêu phải không?<br><Khúc Đoan nhìn thiếu hiệp, ánh mắt đầy kỳ vọng.><br>Đúng là tình hình ờ Nhạn Bắc phức tạp hơn nhiều so với Nhạn Nam, đội quân Liêu do Gia Luật Dư Đỗ thống lĩnh cũng khó đối phó hơn so với nhóm nhỏ quân Liêu ở Nhạn Nam, muốn đánh bại chúng không phải chuyện dễ dàng, chỉ dựa vào sức chiến đấu của quân sĩ thì e rằng....<br>Cho nên chúng tôi cần sự giúp đỡ của 1 người, người đó chính là Lỗ Bình - thợ săn vĩ đại nhất trên thảo nguyên. Người đó không những võ công cao cường, suy nghĩ cẩn trọng, mà còn thông thuộc địa hình và khí hậu của thảo nguyên, chỉ cần được người đó trợ giúp, thì việc đánh bại quân Liêu chỉ là sớm muộn.<br>Nhưng Lỗ Bình tính tình cao ngạo, không thích giao du với người khác, chỉ thích độc hành. Nghe nói ông ta chỉ nể phục người tài giỏi hơn mình, muốn trở thành bằng hữu của Lỗ Bình, chỉ có một cách, là phải giỏi hơn ông ta.<br>các hạ, bây giờ, thiếu hiệp hãy đi đánh bại <color=#b029ff>Thủ lĩnh của Hồng Phong Hùng - Hồng Thiết Trảo<color=#473115> lấy được <color=#ff7b00>Hồng Thiết Trảo Bì<color=#473115>.","Chuyện này sẽ nhanh chóng đến tai của Lỗ Bình, chúng ta chỉ cần ngồi yên xem nó thay đổi thế nào thôi!!!",-1,10351,-1,31,Nhạn Bắc,829,Khúc Đoan,31,Nhạn Bắc,829,Khúc Đoan,"[{""Tag"":""LootItemFromMonster"",""Attributes"":{""MapID"":""31""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""519"",""ItemID"":""40002060"",""Rate"":""100"",""Quantity"":""1""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10349""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""31"",""NPCID"":""829""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""31"",""NPCID"":""829""}},{""Tag"":""LootItemFromMonster"",""Attributes"":{""MapID"":""31""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""519"",""ItemID"":""40002060"",""Rate"":""100"",""Quantity"":""1""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""250000""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""2780""}}]"
10351001,10351,0,0,-1,Tìm Lỗ Bình,"Các hạ, báo cho thiếu hiệp 1 tin mừng, danh tiếng của thiếu hiệp đã truyền khắp Nhạn Bắc, ta nghĩ Lỗ Bình sẽ sớm biết được. Không, bây giờ ông ta đã biết rồi.<br>Thiếu hiệp còn nhớ bức thư mà Miêu Khánh nhờ thiếu hiệp đem đến cho ta không? Đó là thư Lỗ Bình hẹn chúng ta gặp mặt. Dễ thấy rằng, ông ta nhất định rất muốn nhanh chóng diệt trừ các anh hùng Hồng Quả Phụ và Hồng Thiết Trảo!<br><Khúc Đoan cười lớn.><br>Nên ta thấy, thiếu hiệp đi gặp ông ta thích hợp hơn ta. Thiếu hiệp phải nghĩ cách khuyên ông ta đến giúp chúng ta đánh bại quân Liêu, nếu ông ta đồng ý, thì quân Liêu sẽ bị quân Tống, Lỗ Bình và Tần Gia Trại đánh cho tan tành.<br>Gia Luật Dư Đỗ cũng có cùng suy nghĩ, cũng đã phái người đến tìm ông ta, chúng ta phải đi trước quân Liêu một bước mới được. Nghe nói <color=#b029ff>Lỗ Bình<color=#473115> đang sống ở <color=#1cab2a>nhà thợ săn ở Tây Bắc Nhạn Bắc<color=#473115>, thiếu hiệp đi mau về mau!","Các hạ là người Hán? <color=#b029ff>Khúc Đoan <color=#473115>ở đâu? Ta biết các hạ, nghe nói thân thủ của các hạ rất phi phàm! Hồng Quả Phụ và Hồng Thiết Trảo đều do các hạ giết thật à?",-1,10352,-1,31,Nhạn Bắc,829,Khúc Đoan,31,Nhạn Bắc,827,Lỗ Bình,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""31"",""NPCID"":""827""},""Children"":[]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10350""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""31"",""NPCID"":""829""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""31"",""NPCID"":""827""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""31"",""NPCID"":""827""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""270000""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""2780""}}]"
10352001,10352,0,0,-1,Phúc Đáp Khúc Đoan,"Lời đồn quả không sai!<br><Vẻ cao ngạo khi Lỗ Bình vừa nhìn thấy thiếu hiệp đã có phần giảm bớt, vẻ mặt có chút ngưỡng mộ.><br>Nhiều năm trước, khi ta đến Trung Nguyên, đã gặp được 1 cao nhân, ta rất kính phục võ công và con người của ông ấy, sau đó nghe nói đệ tử của ông ấy lập ra 1 thế cờ mời anh hùng trong thiên hạ giải đến giải, nhưng lúc đó ta bận việc nên đã bỏ lỡ, cuối cùng không được gặp vị cao nhân đó. Từ đó về sau, chưa từng có ai làm cho Lỗ Bình ta kính phục thật sự. Mới đó mà đã nhiều năm rồi. Ý trời..., ý trời...!<br>các hạ, không ngờ Khúc Đoan lại có được thuộc hạ tài giỏi như thiếu hiệp, xem ra ông ấy cũng là nhân vật có tài.<br>Hãy về báo cho <color=#b029ff>Khúc Đoan<color=#473115>, nói ta chấp nhận yêu cầu của ông ấy!","Tốt quá rồi, tốt quá rồi, ngày chúng ta đánh bại được quân Liêu đã gần kề.",-1,10353,-1,31,Nhạn Bắc,827,Lỗ Bình,31,Nhạn Bắc,829,Khúc Đoan,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""31"",""NPCID"":""829""},""Children"":[]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10351""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""31"",""NPCID"":""827""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""31"",""NPCID"":""829""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""31"",""NPCID"":""829""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""270000""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""2780""}}]"
10353001,10353,1,0,-1,Đả Thảo Cốc Liêu Binh,"Các hạ, từ khi ngươi giúp chúng tôi trừ nạn Gấu xong, xóa bỏ những lo âu, ý chí của tướng sĩ đang lên rất cao và chuẩn bị quyết chiến với quân Liêu. <color=#b029ff><Đôi mắt của Khúc Đoan lúc này tràn đầy tự tin><br> Thân là một chiến sĩ, có thể bảo vệ quốc gia để bá tánh an cư lạc nghiệp chính là vinh dự lớn lao nhất. Nhưng gần đây mấy tên Đả Thảo Cốc Liêu Binh khiến ta rất phiền lòng, chúng thường xuyên cướp bóc tài sản của bá tánh Nhạn Môn Quan khiến cho lòng người nươm nướp lo sợ. Ngươi giúp ta giết những tên Đả Thảo Cốc Liêu Binh chuyên cướp tài sản ấy nhé! Nếu ngươi chịu giúp đỡ thì đó đó là phúc của bán tánh! Ta hy vọng ngươi có thể gánh vác trọng trách này. Xong việc hãy báo tin cho Miêu Khánh!!!","Thật là phúc cho bá tánh! <color=#b029ff>(Khúc đoan tán hứa đang nhìn các hạ) <color=#b029ff>nhìn xem bộ mặt oai phong tuấn tú của các hạ, các hạ không thể không thừa nhận.",-1,10354,-1,31,Nhạn Bắc,829,Khúc Đoan,31,Nhạn Bắc,828,Miêu Khánh,"[{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""31""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""1031"",""Count"":""20""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10352""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""31"",""NPCID"":""829""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""31"",""NPCID"":""828""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""31""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""1031"",""Count"":""20""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""270000""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""2780""}}]"
10354001,10354,1,0,-1,Ác Mộng Triền Thân,"Ái da! Bát Trảo Quái! Bát Trảo Quái lại xuất hiện rồi!<br> <Miêu Khánh hoảng sợ hét lên, đôi mắt thâm quầng, trông vào là biết suốt đêm qua không được ngủ ngon. Anh ta dụi dụi mắt nhìn các hạ.><br>Ô, thì ra là các hạ. Ta cứ tưởng Bát Trảo Quái lại xuất hiện, gần đây ta cứ mơ thấy Bát Trảo Quái bò tới bò lui trên người ta, chậc, thật là đáng sợ!<br> <vừa nói Miêu Khánh vừa lắc đầu><br>Thời gian trước, khi ta tuần tra ở quan ngoại thì thấy một con nhện rất to và kì quặc, chút nữa là mất mạng. Ta nghĩ là bị nó ám ảnh rồi! Ta phải làm sao đây? Sắp có chiến tranh rồi, tình hình này không ổn. Nếu ngươi có thể giết con quái vật đó thì ta sẽ tặng cái Hộ Kiên tổ truyền cho ngươi.","Ây da! Các hạ đã đánh bại con Bát trảo quái thú rồi! Thật ra chỉ là con Tri thù mà thôi, Tại hạ dạo này càng ngày càng cảm thấy mình nhát gan quá. <color=#b029ff>đêm nay tại hạ có thể ngủ 1 giấc thật ngon rồi.",-1,10355,-1,31,Nhạn Bắc,828,Miêu Khánh,31,Nhạn Bắc,828,Miêu Khánh,"[{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""31""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""546"",""Count"":""1""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10353""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""31"",""NPCID"":""828""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""31"",""NPCID"":""828""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""31""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""546"",""Count"":""1""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""218000""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""2780""}}]"
10355001,10355,0,0,-1,Bức Thư Thần Bí,"<Miêu Khánh nhìn thấy thiếu hiệp, tỏ ra rất kích động, ánh mắt kỳ dị, ăn nói lắp bắp><br>các hạ, ta nghe đại danh của thiếu hiệp đã lâu, không ngờ thiếu hiệp đã làm được nhiều chuyện lớn cho Nhạn Bắc, bây giờ thiếu hiệp chính là đại anh hùng của Nhạn Bắc! Ta... Ta được gặp thiếu hiệp ở đây, thật cảm thấy rất vinh hạnh!<br><Miêu Khánh lấy ra một bức thư, đưa cho thiếu hiệp.><br>Hồi nãy, có binh sĩ phát hiện thấy trên quân kỳ có <color=#ff7b00>1 bức thư<color=#473115> dùng tên xuyên qua, ta sai người lấy xuống, là thư gửi cho Khúc Đoan tướng quân. các hạ, phiền thiếu hiệp đem đến cho <color=#b029ff>Khúc tướng quân<color=#473115>. Ta cảm thấy thư này rất quan trọng, thiếu hiệp nhất định phải tự tay giao cho Khúc tướng quân!<br><Thiếu hiệp nhận thư, trên thư không có chữ nào, chỉ có đường hằn sâu của mũi tên.>","Một bức thư được gắn trên quân kỳ? Ha ha, ngoài Lỗ Bình ra, vẫn còn có người có được thân thủ thế này sao? Xem ra cuối cùng anh ta cũng không thể kiềm chế được nữa.",-1,10356,-1,31,Nhạn Bắc,828,Miêu Khánh,31,Nhạn Bắc,829,Khúc Đoan,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""31"",""NPCID"":""829""},""Children"":[{""Tag"":""Item"",""Attributes"":{""ItemID"":""40002058"",""Quantity"":""1""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10354""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""31"",""NPCID"":""828""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""31"",""NPCID"":""829""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""31"",""NPCID"":""829""},""Children"":[{""Tag"":""Item"",""Attributes"":{""ItemID"":""40002058"",""Quantity"":""1""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""218000""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""2780""}}]"
10356001,10356,0,0,-1,Một Bức Thư Từ Nhà Gửi Đến,"Tốt quá! Tốt quá!<br>các hạ, thiếu hiệp đúng là công thần của Đại Tống ta! Đợi sau khi chúng ta đánh bại quân Liêu, ta nhất định trình lên triều đình, phong quan tiến chức cho thiếu hiệp!<br>Bây giờ, ta sẽ bắt đầu chuẩn bị kế hoạch phản công quân Liêu. Có lẽ thiếu hiệp không biết nhiều về việc quân cơ, hơn nữa dù gì chiến tranh cũng sẽ ảnh hưởng tới người vô tội, nên ta hy vọng thiếu hiệp nhanh chóng rời khỏi nơi này.<br>Đúng rồi, ta còn 1 việc muốn nhờ thiếu hiệp.<br><Khúc Đoan lấy ra 1 bức thư đưa cho thiếu hiệp.><br>Phiền thiếu hiệp đem <color=#ff7b00>thư<color=#473115> này giao cho đệ đệ ta <color=#b029ff>Khúc Dương<color=#473115>, đệ ấy sống ở <color=#1cab2a>Võ Di Sơn<color=#473115> cách đây khá xa. Trên đường đi có thể sẽ gặp nguy hiểm, thiếu hiệp phải cẩn trọng.<br>Bằng hữu, hẹn ngày gặp lại!","A, là thư từ biên cương của ca ca ta à? Để ta xem huynh ấy viết những gì nào...",-1,10357,-1,31,Nhạn Bắc,829,Khúc Đoan,83,Võ Di,793,Khúc Dương,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""83"",""NPCID"":""793""},""Children"":[{""Tag"":""Item"",""Attributes"":{""ItemID"":""40002061"",""Quantity"":""1""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10355""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""31"",""NPCID"":""829""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""83"",""NPCID"":""793""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""83"",""NPCID"":""793""},""Children"":[{""Tag"":""Item"",""Attributes"":{""ItemID"":""40002061"",""Quantity"":""1""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""218000""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""2780""}}]"
