RowIndex,Tag,ID,MapID,Name,FromMapID,FromPosX,FromPosY,ToMapID,ToPosX,ToPosY,Text,ChildrenJSON
926,Portal,,,,137,4598,1952,25,1352,4014,,
927,Portal,,,,2,1070,5470,21,1400,1320,,
928,Portal,,,,2,9470,5480,19,1600,4800,,
929,Portal,,,,2,5120,890,20,9000,9050,,
930,Portal,,,,3,14000,7920,24,8510,1570,,
931,Portal,,,,3,2760,8180,22,8680,5510,,
932,Portal,,,,3,8190,1400,23,1360,8470,,
933,Portal,,,,4,2220,7690,30,9000,8790,,
934,Portal,,,,4,8900,14900,25,6890,1550,,
935,Portal,,,,4,8920,3000,26,1570,8450,,
936,Portal,,,,5,9550,5660,68,947,7010,,
937,Portal,,,,5,760,5660,71,6220,1000,,
938,Portal,,,,5,5140,430,73,1000,7080,,
939,Portal,,,,6,3070,730,23,8620,5920,,
940,Portal,,,,7,2950,520,25,9000,8650,,
941,Portal,,,,8,3120,530,25,9120,2900,,
942,Portal,,,,9,2860,1380,21,9100,4850,,
943,Portal,,,,10,3070,1435,19,2700,1810,,
944,Portal,,,,11,1040,1950,19,3720,8900,,
945,Portal,,,,12,3050,1190,22,1420,1360,,
946,Portal,,,,13,3040,1070,22,2000,8880,,
947,Portal,,,,14,3030,975,30,1030,2700,,
948,Portal,,,,15,5180,600,30,2300,5680,,
949,Portal,,,,19,1370,4720,2,9400,5400,,
950,Portal,,,,19,2700,1555,10,3070,1630,,
951,Portal,,,,19,3720,9180,11,1340,1950,,
952,Portal,,,,19,9090,7730,30,1080,770,,
953,Portal,,,,20,9300,9250,2,5110,1060,,
954,Portal,,,,20,1180,5200,57,8700,8500,,
955,Portal,,,,20,1070,1300,60,8400,6150,,
956,Portal,,,,20,9090,7410,56,1180,630,,
957,Portal,,,,21,1200,1220,2,1370,5400,,
958,Portal,,,,21,9150,4460,9,2860,1580,,
959,Portal,,,,21,3390,9000,22,7420,1550,,
960,Portal,,,,21,7400,1260,17,5300,1100,,
961,Portal,,,,17,5530,800,21,7400,1500,,
962,Portal,,,,22,9175,5620,3,3380,8180,,
963,Portal,,,,22,1800,9070,13,3040,1270,,
964,Portal,,,,22,7420,1250,21,3390,8800,,
965,Portal,,,,22,1120,1360,12,3050,1390,,
966,Portal,,,,22,5320,9190,50,7500,700,,
967,Portal,,,,22,2260,6888,55,7000,7200,,
968,Portal,,,,23,1080,8470,3,8190,1800,,
969,Portal,,,,23,9060,2300,25,3000,9270,,
970,Portal,,,,23,9070,5920,6,3070,1030,,
971,Portal,,,,24,8510,1170,3,13600,7920,,
972,Portal,,,,24,7930,8900,31,7330,1190,,
973,Portal,,,,24,1160,8933,42,733,973,,
974,Portal,,,,24,1140,8340,43,9080,2040,,
975,Portal,,,,24,2400,1200,16,3100,1100,,
976,Portal,,,,16,3110,730,24,2400,1600,,
977,Portal,,,,25,6900,1250,4,8888,14500,,
978,Portal,,,,25,9300,2710,8,3120,675,,
979,Portal,,,,25,9000,8900,7,2950,820,,
980,Portal,,,,25,2960,9440,23,9060,2000,,
981,Portal,,,,26,8440,1400,83,1660,8300,,
982,Portal,,,,26,1170,8600,4,8920,3400,,
983,Portal,,,,26,8880,8300,27,1250,1550,,
984,Portal,,,,27,1070,1400,26,8680,8300,,
985,Portal,,,,27,9600,5150,29,8320,8300,,
986,Portal,,,,27,5440,1330,28,720,7500,,
987,Portal,,,,28,433,7700,27,5440,1530,,
988,Portal,,,,29,8620,8720,27,9400,5150,,
989,Portal,,,,29,8840,1280,84,8800,9000,,
990,Portal,,,,30,9330,8870,4,2460,7670,,
991,Portal,,,,30,1020,540,19,8900,7730,,
992,Portal,,,,30,830,2700,14,3030,1100,,
993,Portal,,,,30,2000,5680,15,5100,800,,
994,Portal,,,,31,7330,990,24,7930,8700,,
995,Portal,,,,31,4480,1940,33,2090,1460,,
996,Portal,,,,31,1740,8300,32,1280,1180,,
997,Portal,,,,32,680,840,31,1740,8100,,
998,Portal,,,,33,2090,1260,31,4600,2200,,
999,Portal,,,,33,740,2929,34,2500,960,,
1000,Portal,,,,34,2500,660,33,940,2929,,
1001,Portal,,,,34,3370,3080,35,990,3600,,
1002,Portal,,,,35,690,3600,34,3070,3080,,
1003,Portal,,,,35,3400,800,36,3230,3200,,
1004,Portal,,,,36,3230,3500,35,3400,950,,
1005,Portal,,,,36,1860,2737,37,820,3240,,
1006,Portal,,,,37,710,3340,36,1860,3000,,
1007,Portal,,,,37,3400,3686,38,2080,600,,
1008,Portal,,,,38,2080,300,37,3400,3486,,
1009,Portal,,,,38,2090,2400,39,860,555,,
1010,Portal,,,,39,860,355,38,2090,2100,,
1011,Portal,,,,39,2530,3210,40,450,3600,,
1012,Portal,,,,40,450,3720,39,2970,3150,,
1013,Portal,,,,40,1270,3130,41,610,3600,,
1014,Portal,,,,41,470,3640,40,1400,3260,,
1015,Portal,,,,42,733,673,24,1460,8933,,
1016,Portal,,,,43,9441,1960,24,1440,8340,,
1017,Portal,,,,43,8280,8000,48,1550,1550,,
1018,Portal,,,,43,3800,9330,45,2070,1560,,
1019,Portal,,,,43,2060,3860,44,7400,850,,
1020,Portal,,,,44,7400,577,43,2360,3860,,
1021,Portal,,,,45,2070,1260,43,3800,9030,,
1022,Portal,,,,45,1300,3480,46,4070,7225,,
1023,Portal,,,,45,8100,8000,47,1920,1170,,
1024,Portal,,,,46,4070,7525,45,1600,3480,,
1025,Portal,,,,47,1920,870,45,7890,8000,,
1026,Portal,,,,48,1250,1550,43,7716,7853,,
1027,Portal,,,,48,9040,7888,49,1550,1550,,
1028,Portal,,,,49,1250,1550,48,8640,7888,,
1029,Portal,,,,50,7500,520,22,5320,9000,,
1030,Portal,,,,50,980,7080,51,7300,1020,,
1031,Portal,,,,51,7300,820,50,980,6900,,
1032,Portal,,,,51,700,7310,52,560,670,,
1033,Portal,,,,52,560,370,51,700,7110,,
1034,Portal,,,,52,6968,6666,53,1100,570,,
1035,Portal,,,,53,800,270,52,6968,6366,,
1036,Portal,,,,53,7120,7410,54,4080,1440,,
1037,Portal,,,,54,4080,1240,53,6920,7410,,
1038,Portal,,,,55,960,4920,70,2300,3150,,
1039,Portal,,,,55,1080,970,68,7175,1212,,
1040,Portal,,,,55,7100,7200,22,2300,6888,,
1041,Portal,,,,56,980,630,20,8870,7200,,
1042,Portal,,,,57,9140,8440,20,1535,4970,,
1043,Portal,,,,57,9400,5300,59,880,6060,,
1044,Portal,,,,59,450,7400,57,9200,5300,,
1045,Portal,,,,60,8600,6150,20,1300,1400,,
1046,Portal,,,,60,760,2150,63,8400,8450,,
1047,Portal,,,,60,1300,1500,65,1400,7230,,
1048,Portal,,,,60,3555,9000,61,1500,8650,,
1049,Portal,,,,60,3420,1800,67,7580,7490,,
1050,Portal,,,,61,1250,8650,60,3555,8800,,
1051,Portal,,,,61,1950,5020,62,1200,7200,,
1052,Portal,,,,62,760,7490,61,2180,5110,,
1053,Portal,,,,63,8636,8740,60,1200,2300,,
1054,Portal,,,,63,3300,800,64,2020,9150,,
1055,Portal,,,,64,2020,9450,63,3300,1000,,
1056,Portal,,,,65,1630,7520,60,1500,1500,,
1057,Portal,,,,65,7300,2780,66,3200,1160,,
1058,Portal,,,,66,3200,960,65,7100,2780,,
1059,Portal,,,,67,7580,7690,60,3420,2000,,
1060,Portal,,,,68,7340,1030,55,1400,1270,,
1061,Portal,,,,68,2250,3535,69,3110,979,,
1062,Portal,,,,68,747,7010,5,9250,5660,,
1063,Portal,,,,69,3310,750,68,2250,3235,,
1064,Portal,,,,70,2125,3460,55,1160,4920,,
1065,Portal,,,,71,6250,630,5,960,5660,,
1066,Portal,,,,71,800,1640,72,2800,1300,,
1067,Portal,,,,72,3020,1300,71,1000,1640,,
1068,Portal,,,,73,1000,7380,5,5140,730,,
1069,Portal,,,,73,3380,1180,74,1100,3260,,
1070,Portal,,,,73,7333,1370,75,3530,7473,,
1071,Portal,,,,74,1100,3430,73,3610,1140,,
1072,Portal,,,,75,3530,7673,73,6400,1233,,
1073,Portal,,,,75,920,850,76,3020,2800,,
1074,Portal,,,,76,3020,3020,75,1000,1100,,
1075,Portal,,,,83,1555,8600,26,8440,1600,,
1076,Portal,,,,83,8776,4488,84,1200,1600,,
1077,Portal,,,,83,8100,1500,85,1240,9070,,
1078,Portal,,,,83,3200,8800,99,3500,1100,,
1079,Portal,,,,84,1055,1470,83,8555,4535,,
1080,Portal,,,,84,8800,9220,29,8955,1455,,
1081,Portal,,,,85,1040,9070,83,8100,1700,,
1082,Portal,,,,85,9060,4700,86,8720,1620,,
1083,Portal,,,,86,8720,1420,85,8860,4700,,
1084,Portal,,,,99,3500,950,83,3400,8600,,
1085,Portal,,,,99,3500,950,83,3400,8600,,
1086,Portal,,,,18,8270,4520,26,7800,7400,,
1087,Portal,,,,26,8020,7200,18,8400,5000,,
1088,Portal,,,,21,9036,2837,143,4873,4091,,
1089,Portal,,,,143,4773,3891,21,8496,2865,,
1090,NPC,,,,3,8770,7080,81,2550,8980,,
1091,NPC,,,,81,2600,9300,3,8870,8960,,
1092,NPC,,,,4,5674,8700,81,2550,8980,,
1093,NPC,,,,81,2600,9300,4,5774,8700,,
1094,NPC,,,,22,2260,6888,55,7000,7200,,
1095,NPC,,,,55,7100,7200,22,2360,6888,,
1096,NPC,,,,1,4882,6588,3,10460,7570,,
1097,NPC,,,,1,4882,6588,3,7570,6090,,
1098,NPC,,,,1,4882,6588,3,6930,5380,,
1099,NPC,,,,1,4882,6588,2,8260,6340,,
1100,NPC,,,,1,4882,6588,4,10600,8780,,
1101,NPC,,,,1,4882,6588,4,6160,8100,,
1102,NPC,,,,1,4882,6588,5,9260,5910,,
1103,NPC,,,,1,4882,6588,6,2970,2140,,
1104,NPC,,,,1,4882,6588,7,2840,2300,,
1105,NPC,,,,1,4882,6588,8,3120,820,,
1106,NPC,,,,1,4882,6588,9,2860,1660,,
1107,NPC,,,,1,4882,6588,10,3000,2110,,
1108,NPC,,,,1,4882,6588,11,2050,1510,,
1109,NPC,,,,1,4882,6588,12,3000,1340,,
1110,NPC,,,,1,4882,6588,13,3050,2310,,
1111,NPC,,,,1,4882,6588,14,3255,2725,,
1112,NPC,,,,1,4882,6588,15,920,1650,,
1113,NPC,,,,1,4882,6588,16,3100,1100,,
1114,NPC,,,,1,4882,6588,17,4000,3800,,
1115,NPC,,,,1,4882,6588,18,8400,5000,,
1116,NPC,,,,1,4882,6588,137,4317,2128,,
1117,NPC,,,,1,4882,6588,143,8180,8060,,
1118,NPC,,,,2,8060,6340,3,10460,7570,,
1119,NPC,,,,2,8060,6340,3,7570,6090,,
1120,NPC,,,,2,8060,6340,3,6930,5380,,
1121,NPC,,,,2,8060,6340,1,5082,6388,,
1122,NPC,,,,2,8060,6340,4,10600,8780,,
1123,NPC,,,,2,8060,6340,4,6160,8100,,
1124,NPC,,,,2,8060,6340,5,9260,5910,,
1125,NPC,,,,2,8060,6340,6,2970,2140,,
1126,NPC,,,,2,8060,6340,7,2840,2300,,
1127,NPC,,,,2,8060,6340,8,3120,820,,
1128,NPC,,,,2,8060,6340,9,2860,1660,,
1129,NPC,,,,2,8060,6340,10,3000,2110,,
1130,NPC,,,,2,8060,6340,11,2050,1510,,
1131,NPC,,,,2,8060,6340,12,3000,1340,,
1132,NPC,,,,2,8060,6340,13,3050,2310,,
1133,NPC,,,,2,8060,6340,14,3255,2725,,
1134,NPC,,,,2,8060,6340,15,920,1650,,
1135,NPC,,,,2,8060,6340,16,3100,1100,,
1136,NPC,,,,2,8060,6340,17,4000,3800,,
1137,NPC,,,,2,8060,6340,18,8400,5000,,
1138,NPC,,,,2,8060,6340,137,4317,2128,,
1139,NPC,,,,2,8060,6340,143,8180,8060,,
1140,NPC,,,,3,10460,7770,1,4882,6388,,
1141,NPC,,,,3,10460,7770,2,8260,6340,,
1142,NPC,,,,3,10460,7770,4,10600,8780,,
1143,NPC,,,,3,10460,7770,4,6160,8100,,
1144,NPC,,,,3,10460,7770,5,9260,5910,,
1145,NPC,,,,3,10460,7770,6,2970,2140,,
1146,NPC,,,,3,10460,7770,7,2840,2300,,
1147,NPC,,,,3,10460,7770,8,3120,820,,
1148,NPC,,,,3,10460,7770,9,2860,1660,,
1149,NPC,,,,3,10460,7770,10,3000,2110,,
1150,NPC,,,,3,10460,7770,11,2050,1510,,
1151,NPC,,,,3,10460,7770,12,3000,1340,,
1152,NPC,,,,3,10460,7770,13,3050,2310,,
1153,NPC,,,,3,10460,7770,14,3255,2725,,
1154,NPC,,,,3,10460,7770,15,920,1650,,
1155,NPC,,,,3,10460,7770,16,3100,1100,,
1156,NPC,,,,3,10460,7770,17,4000,3800,,
1157,NPC,,,,3,10460,7770,18,8400,5000,,
1158,NPC,,,,3,10460,7770,137,4317,2128,,
1159,NPC,,,,3,10460,7770,143,8180,8060,,
1160,NPC,,,,3,7450,6090,1,4882,6388,,
1161,NPC,,,,3,7450,6090,2,8260,6340,,
1162,NPC,,,,3,7450,6090,4,10600,8780,,
1163,NPC,,,,3,7450,6090,4,6160,8100,,
1164,NPC,,,,3,7450,6090,5,9260,5910,,
1165,NPC,,,,3,7450,6090,6,2970,2140,,
1166,NPC,,,,3,7450,6090,7,2840,2300,,
1167,NPC,,,,3,7450,6090,8,3120,820,,
1168,NPC,,,,3,7450,6090,9,2860,1660,,
1169,NPC,,,,3,7450,6090,10,3000,2110,,
1170,NPC,,,,3,7450,6090,11,2050,1510,,
1171,NPC,,,,3,7450,6090,12,3000,1340,,
1172,NPC,,,,3,7450,6090,13,3050,2310,,
1173,NPC,,,,3,7450,6090,14,3255,2725,,
1174,NPC,,,,3,7450,6090,15,920,1650,,
1175,NPC,,,,3,7450,6090,16,3100,1100,,
1176,NPC,,,,3,7450,6090,17,4000,3800,,
1177,NPC,,,,3,7450,6090,18,8400,5000,,
1178,NPC,,,,3,7450,6090,137,4317,2128,,
1179,NPC,,,,3,7450,6090,143,8180,8060,,
1180,NPC,,,,4,10750,9140,1,4882,6388,,
1181,NPC,,,,4,10750,9140,2,8260,6340,,
1182,NPC,,,,4,10750,9140,3,10460,7570,,
1183,NPC,,,,4,10750,9140,3,7570,6090,,
1184,NPC,,,,4,10750,9140,3,6930,5380,,
1185,NPC,,,,4,10750,9140,5,9260,5910,,
1186,NPC,,,,4,10750,9140,6,2970,2140,,
1187,NPC,,,,4,10750,9140,7,2840,2300,,
1188,NPC,,,,4,10750,9140,8,3120,820,,
1189,NPC,,,,4,10750,9140,9,2860,1660,,
1190,NPC,,,,4,10750,9140,10,3000,2110,,
1191,NPC,,,,4,10750,9140,11,2050,1510,,
1192,NPC,,,,4,10750,9140,12,3000,1340,,
1193,NPC,,,,4,10750,9140,13,3050,2310,,
1194,NPC,,,,4,10750,9140,14,3255,2725,,
1195,NPC,,,,4,10750,9140,15,920,1650,,
1196,NPC,,,,4,10750,9140,16,3100,1100,,
1197,NPC,,,,4,10750,9140,17,4000,3800,,
1198,NPC,,,,4,10750,9140,18,8400,5000,,
1199,NPC,,,,4,10750,9140,137,4317,2128,,
1200,NPC,,,,4,10750,9140,143,8180,8060,,
1201,NPC,,,,4,6500,8200,1,4882,6388,,
1202,NPC,,,,4,6500,8200,2,8260,6340,,
1203,NPC,,,,4,6500,8200,3,10460,7570,,
1204,NPC,,,,4,6500,8200,3,7570,6090,,
1205,NPC,,,,4,6500,8200,3,6930,5380,,
1206,NPC,,,,4,6500,8200,5,9260,5910,,
1207,NPC,,,,4,6500,8200,6,2970,2140,,
1208,NPC,,,,4,6500,8200,7,2840,2300,,
1209,NPC,,,,4,6500,8200,8,3120,820,,
1210,NPC,,,,4,6500,8200,9,2860,1660,,
1211,NPC,,,,4,6500,8200,10,3000,2110,,
1212,NPC,,,,4,6500,8200,11,2050,1510,,
1213,NPC,,,,4,6500,8200,12,3000,1340,,
1214,NPC,,,,4,6500,8200,13,3050,2310,,
1215,NPC,,,,4,6500,8200,14,3255,2725,,
1216,NPC,,,,4,6500,8200,15,920,1650,,
1217,NPC,,,,4,6500,8200,16,3100,1100,,
1218,NPC,,,,4,6500,8200,17,4000,3800,,
1219,NPC,,,,4,6500,8200,18,8400,5000,,
1220,NPC,,,,4,6500,8200,137,4317,2128,,
1221,NPC,,,,4,6500,8200,143,8180,8060,,
1222,NPC,,,,5,9060,5910,1,4882,6388,,
1223,NPC,,,,5,9060,5910,2,8260,6340,,
1224,NPC,,,,5,9060,5910,3,7570,6090,,
1225,NPC,,,,5,9060,5910,3,6930,5380,,
1226,NPC,,,,5,9060,5910,3,10460,7570,,
1227,NPC,,,,5,9060,5910,4,10600,8780,,
1228,NPC,,,,5,9060,5910,4,6160,8100,,
1229,NPC,,,,5,9060,5910,6,2970,2140,,
1230,NPC,,,,5,9060,5910,7,2840,2300,,
1231,NPC,,,,5,9060,5910,8,3120,820,,
1232,NPC,,,,5,9060,5910,9,2860,1660,,
1233,NPC,,,,5,9060,5910,10,3000,2110,,
1234,NPC,,,,5,9060,5910,11,2050,1510,,
1235,NPC,,,,5,9060,5910,12,3000,1340,,
1236,NPC,,,,5,9060,5910,13,3050,2310,,
1237,NPC,,,,5,9060,5910,14,3255,2725,,
1238,NPC,,,,5,9060,5910,15,920,1650,,
1239,NPC,,,,5,9060,5910,16,3100,1100,,
1240,NPC,,,,5,9060,5910,17,4000,3800,,
1241,NPC,,,,5,9060,5910,18,8400,5000,,
1242,NPC,,,,5,9060,5910,137,4317,2128,,
1243,NPC,,,,5,9060,5910,143,8180,8060,,
1244,NPC,,,,6,2970,1940,1,4882,6388,,
1245,NPC,,,,6,2970,1940,2,8260,6340,,
1246,NPC,,,,6,2970,1940,3,10460,7570,,
1247,NPC,,,,6,2970,1940,3,7570,6090,,
1248,NPC,,,,6,2970,1940,3,6930,5380,,
1249,NPC,,,,6,2970,1940,4,10600,8780,,
1250,NPC,,,,6,2970,1940,4,6160,8100,,
1251,NPC,,,,6,2970,1940,5,9260,5910,,
1252,NPC,,,,6,2970,1940,7,2840,2300,,
1253,NPC,,,,6,2970,1940,8,3120,820,,
1254,NPC,,,,6,2970,1940,9,2860,1660,,
1255,NPC,,,,6,2970,1940,10,3000,2110,,
1256,NPC,,,,6,2970,1940,11,2050,1510,,
1257,NPC,,,,6,2970,1940,12,3000,1340,,
1258,NPC,,,,6,2970,1940,13,3050,2310,,
1259,NPC,,,,6,2970,1940,14,3255,2725,,
1260,NPC,,,,6,2970,1940,15,920,1650,,
1261,NPC,,,,6,2970,1940,16,3100,1100,,
1262,NPC,,,,6,2970,1940,17,4000,3800,,
1263,NPC,,,,6,2970,1940,18,8400,5000,,
1264,NPC,,,,6,2970,1940,137,4317,2128,,
1265,NPC,,,,6,2970,1940,143,8180,8060,,
1266,NPC,,,,7,3040,2300,1,4882,6388,,
1267,NPC,,,,7,3040,2300,2,8260,6340,,
1268,NPC,,,,7,3040,2300,3,10460,7570,,
1269,NPC,,,,7,3040,2300,3,7570,6090,,
1270,NPC,,,,7,3040,2300,3,6930,5380,,
1271,NPC,,,,7,3040,2300,4,10600,8780,,
1272,NPC,,,,7,3040,2300,4,6160,8100,,
1273,NPC,,,,7,3040,2300,5,9260,5910,,
1274,NPC,,,,7,3040,2300,6,2970,2140,,
1275,NPC,,,,7,3040,2300,8,3120,820,,
1276,NPC,,,,7,3040,2300,9,2860,1660,,
1277,NPC,,,,7,3040,2300,10,3000,2110,,
1278,NPC,,,,7,3040,2300,11,2050,1510,,
1279,NPC,,,,7,3040,2300,12,3000,1340,,
1280,NPC,,,,7,3040,2300,13,3050,2310,,
1281,NPC,,,,7,3040,2300,14,3255,2725,,
1282,NPC,,,,7,3040,2300,15,920,1650,,
1283,NPC,,,,7,3040,2300,16,3100,1100,,
1284,NPC,,,,7,3040,2300,17,4000,3800,,
1285,NPC,,,,7,3040,2300,18,8400,5000,,
1286,NPC,,,,7,3040,2300,137,4317,2128,,
1287,NPC,,,,7,3040,2300,143,8180,8060,,
1288,NPC,,,,8,3290,620,1,4882,6388,,
1289,NPC,,,,8,3290,620,2,8260,6340,,
1290,NPC,,,,8,3290,620,3,10460,7570,,
1291,NPC,,,,8,3290,620,3,7570,6090,,
1292,NPC,,,,8,3290,620,3,6930,5380,,
1293,NPC,,,,8,3290,620,4,10600,8780,,
1294,NPC,,,,8,3290,620,4,6160,8100,,
1295,NPC,,,,8,3290,620,5,9260,5910,,
1296,NPC,,,,8,3290,620,6,2970,2140,,
1297,NPC,,,,8,3290,620,7,2840,2300,,
1298,NPC,,,,8,3290,620,9,2860,1660,,
1299,NPC,,,,8,3290,620,10,3000,2110,,
1300,NPC,,,,8,3290,620,11,2050,1510,,
1301,NPC,,,,8,3290,620,12,3000,1340,,
1302,NPC,,,,8,3290,620,13,3050,2310,,
1303,NPC,,,,8,3290,620,14,3255,2725,,
1304,NPC,,,,8,3290,620,15,920,1650,,
1305,NPC,,,,8,3290,620,16,3100,1100,,
1306,NPC,,,,8,3290,620,17,4000,3800,,
1307,NPC,,,,8,3290,620,18,8400,5000,,
1308,NPC,,,,8,3290,620,137,4317,2128,,
1309,NPC,,,,8,3290,620,143,8180,8060,,
1310,NPC,,,,9,2780,1700,1,4882,6388,,
1311,NPC,,,,9,2780,1700,2,8260,6340,,
1312,NPC,,,,9,2780,1700,3,10460,7570,,
1313,NPC,,,,9,2780,1700,3,7570,6090,,
1314,NPC,,,,9,2780,1700,3,6930,5380,,
1315,NPC,,,,9,2780,1700,4,10600,8780,,
1316,NPC,,,,9,2780,1700,4,6160,8100,,
1317,NPC,,,,9,2780,1700,5,9260,5910,,
1318,NPC,,,,9,2780,1700,6,2970,2140,,
1319,NPC,,,,9,2780,1700,7,2840,2300,,
1320,NPC,,,,9,2780,1700,8,3120,820,,
1321,NPC,,,,9,2780,1700,10,3000,2110,,
1322,NPC,,,,9,2780,1700,11,2050,1510,,
1323,NPC,,,,9,2780,1700,12,3000,1340,,
1324,NPC,,,,9,2780,1700,13,3050,2310,,
1325,NPC,,,,9,2780,1700,14,3255,2725,,
1326,NPC,,,,9,2780,1700,15,920,1650,,
1327,NPC,,,,9,2780,1700,16,3100,1100,,
1328,NPC,,,,9,2780,1700,17,4000,3800,,
1329,NPC,,,,9,2780,1700,18,8400,5000,,
1330,NPC,,,,9,2780,1700,137,4317,2128,,
1331,NPC,,,,9,2780,1700,143,8180,8060,,
1332,NPC,,,,10,3170,2110,1,4882,6388,,
1333,NPC,,,,10,3170,2110,3,7570,6090,,
1334,NPC,,,,10,3170,2110,3,6930,5380,,
1335,NPC,,,,10,3170,2110,2,8260,6340,,
1336,NPC,,,,10,3170,2110,3,10460,7570,,
1337,NPC,,,,10,3170,2110,4,10600,8780,,
1338,NPC,,,,10,3170,2110,4,6160,8100,,
1339,NPC,,,,10,3170,2110,5,9260,5910,,
1340,NPC,,,,10,3170,2110,6,2970,2140,,
1341,NPC,,,,10,3170,2110,7,2840,2300,,
1342,NPC,,,,10,3170,2110,8,3120,820,,
1343,NPC,,,,10,3170,2110,9,2860,1660,,
1344,NPC,,,,10,3170,2110,11,2050,1510,,
1345,NPC,,,,10,3170,2110,12,3000,1340,,
1346,NPC,,,,10,3170,2110,13,3050,2310,,
1347,NPC,,,,10,3170,2110,14,3255,2725,,
1348,NPC,,,,10,3170,2110,15,920,1650,,
1349,NPC,,,,10,3170,2110,16,3100,1100,,
1350,NPC,,,,10,3170,2110,17,4000,3800,,
1351,NPC,,,,10,3170,2110,18,8400,5000,,
1352,NPC,,,,10,3170,2110,137,4317,2128,,
1353,NPC,,,,10,3170,2110,143,8180,8060,,
1354,NPC,,,,11,2210,1510,1,4882,6388,,
1355,NPC,,,,11,2210,1510,3,7570,6090,,
1356,NPC,,,,11,2210,1510,3,6930,5380,,
1357,NPC,,,,11,2210,1510,2,8260,6340,,
1358,NPC,,,,11,2210,1510,3,10460,7570,,
1359,NPC,,,,11,2210,1510,4,10600,8780,,
1360,NPC,,,,11,2210,1510,4,6160,8100,,
1361,NPC,,,,11,2210,1510,5,9260,5910,,
1362,NPC,,,,11,2210,1510,6,2970,2140,,
1363,NPC,,,,11,2210,1510,7,2840,2300,,
1364,NPC,,,,11,2210,1510,8,3120,820,,
1365,NPC,,,,11,2210,1510,9,2860,1660,,
1366,NPC,,,,11,2210,1510,10,3000,2110,,
1367,NPC,,,,11,2210,1510,12,3000,1340,,
1368,NPC,,,,11,2210,1510,13,3050,2310,,
1369,NPC,,,,11,2210,1510,14,3255,2725,,
1370,NPC,,,,11,2210,1510,15,920,1650,,
1371,NPC,,,,11,2210,1510,16,3100,1100,,
1372,NPC,,,,11,2210,1510,17,4000,3800,,
1373,NPC,,,,11,2210,1510,18,8400,5000,,
1374,NPC,,,,11,2210,1510,137,4317,2128,,
1375,NPC,,,,11,2210,1510,143,8180,8060,,
1376,NPC,,,,12,3180,1340,1,4882,6388,,
1377,NPC,,,,12,3180,1340,2,8260,6340,,
1378,NPC,,,,12,3180,1340,3,10460,7570,,
1379,NPC,,,,12,3180,1340,3,7570,6090,,
1380,NPC,,,,12,3180,1340,3,6930,5380,,
1381,NPC,,,,12,3180,1340,4,10600,8780,,
1382,NPC,,,,12,3180,1340,4,6160,8100,,
1383,NPC,,,,12,3180,1340,5,9260,5910,,
1384,NPC,,,,12,3180,1340,6,2970,2140,,
1385,NPC,,,,12,3180,1340,7,2840,2300,,
1386,NPC,,,,12,3180,1340,8,3120,820,,
1387,NPC,,,,12,3180,1340,9,2860,1660,,
1388,NPC,,,,12,3180,1340,10,3000,2110,,
1389,NPC,,,,12,3180,1340,11,2050,1510,,
1390,NPC,,,,12,3180,1340,13,3050,2310,,
1391,NPC,,,,12,3180,1340,14,3255,2725,,
1392,NPC,,,,12,3180,1340,15,920,1650,,
1393,NPC,,,,12,3180,1340,16,3100,1100,,
1394,NPC,,,,12,3180,1340,17,4000,3800,,
1395,NPC,,,,12,3180,1340,18,8400,5000,,
1396,NPC,,,,12,3180,1340,137,4317,2128,,
1397,NPC,,,,12,3180,1340,143,8180,8060,,
1398,NPC,,,,13,2910,2310,1,4882,6388,,
1399,NPC,,,,13,2910,2310,2,8260,6340,,
1400,NPC,,,,13,2910,2310,3,10460,7570,,
1401,NPC,,,,13,2910,2310,3,7570,6090,,
1402,NPC,,,,13,2910,2310,3,6930,5380,,
1403,NPC,,,,13,2910,2310,4,10600,8780,,
1404,NPC,,,,13,2910,2310,4,6160,8100,,
1405,NPC,,,,13,2910,2310,5,9260,5910,,
1406,NPC,,,,13,2910,2310,6,2970,2140,,
1407,NPC,,,,13,2910,2310,7,2840,2300,,
1408,NPC,,,,13,2910,2310,8,3120,820,,
1409,NPC,,,,13,2910,2310,9,2860,1660,,
1410,NPC,,,,13,2910,2310,10,3000,2110,,
1411,NPC,,,,13,2910,2310,11,2050,1510,,
1412,NPC,,,,13,2910,2310,12,3000,1340,,
1413,NPC,,,,13,2910,2310,14,3255,2725,,
1414,NPC,,,,13,2910,2310,15,920,1650,,
1415,NPC,,,,13,2910,2310,16,3100,1100,,
1416,NPC,,,,13,2910,2310,17,4000,3800,,
1417,NPC,,,,13,2910,2310,18,8400,5000,,
1418,NPC,,,,13,2910,2310,137,4317,2128,,
1419,NPC,,,,13,2910,2310,143,8180,8060,,
1420,NPC,,,,14,3255,2825,1,4882,6388,,
1421,NPC,,,,14,3255,2825,2,8260,6340,,
1422,NPC,,,,14,3255,2825,3,10460,7570,,
1423,NPC,,,,14,3255,2825,3,7570,6090,,
1424,NPC,,,,14,3255,2825,3,6930,5380,,
1425,NPC,,,,14,3255,2825,4,10600,8780,,
1426,NPC,,,,14,3255,2825,4,6160,8100,,
1427,NPC,,,,14,3255,2825,5,9260,5910,,
1428,NPC,,,,14,3255,2825,6,2970,2140,,
1429,NPC,,,,14,3255,2825,7,2840,2300,,
1430,NPC,,,,14,3255,2825,8,3120,820,,
