Name,ChildrenJSON
emei_jiuyinshenzhao_child,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""30000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_appendstate_hpleak""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_hpleak""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""58"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""470"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
emei_zuohuaibuluan,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""10"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""120"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""1200000"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""1860000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_can_positive_remove""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_intelligence""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""60"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
emei_jinzhendujie,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""24"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""684"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""300000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""335"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""2986"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
emei_qingxinputianzhou,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""21"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""1017"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""2"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""12"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""13"",""Value_1"":""12"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
emei_jiuyindulonggong,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""16"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""1200000"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""1860000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_can_positive_remove""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_faction_damage_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""4"",""Value_2"":""1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""4"",""Value_2"":""12"",""Value_3"":""-1""}}]}]"
emei_chunhuaqiuyue,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""14"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""422"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""30000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""4"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_directdamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""1000"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""8000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_skill_start_event""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""100"",""Value_2"":""42601"",""Value_3"":""-1""}}]}]"
emei_chunhuaqiuyue_child,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""12"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_replenish_hp""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""1000"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""8000"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
xingxiu_lanshashou,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_magicdamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""58"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""527"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
xingxiu_lianzhuxiushidu,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""129"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""1125"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""70000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""8000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_magicdamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""1015"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""9061"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_skill_collide_event""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""100"",""Value_2"":""43201"",""Value_3"":""-1""}}]}]"
xingxiu_lianzhuxiushidu_child,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""8000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_appendstate_hpleak""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_hpleak""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""47"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
DocLinhChao_child,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""8000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_appendstate_hpleak""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_hpleak""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""6"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""47"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
xingxiu_xuanmingshenzhang,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""30"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""275"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""30000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_poisondamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""265"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""2363"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
xingxiu_xieweizan,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""27"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""236"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""120000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""15000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_appendstate_slow""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_movespeed_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""-40"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
xingxiu_hamogong,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""27"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""236"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""120000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""5000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_appendstate_blind""}}]"
xingxiu_wugongzhen,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""108"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""944"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""600000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_can_positive_remove""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_total_targets""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""12"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_magicdef""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""139"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""1885"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
xingxiu_xiaolizangdao,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""54"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""472"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""8000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""30000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_hpsteal""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""24"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""222"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
xingxiu_tanxiaoziruo,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""36"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""315"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""480000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_can_positive_remove""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_chaining_no_interupt""}}]"
xingxiu_hanxiaojiuxuan,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""54"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""472"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""1800000"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""600000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""1800000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_can_positive_remove""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_revive_on_death""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""20"",""Value_2"":""20"",""Value_3"":""0""}}]}]"
xingxiu_mujiashu,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_magicdef_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""50"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""105"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
xingxiu_qingsheduzhang,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""27"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""236"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""24000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_magicdamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""2635"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""23170"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_skill_collide_event""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""30"",""Value_2"":""44101"",""Value_3"":""-1""}}]}]"
xingxiu_qingsheduzhang_child,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""30000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_appendstate_weakness""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_hit""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""-75"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""-900"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
xingxiu_mudun,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_skill_conflict""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""446"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""108"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""944"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""30000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""-1"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_can_positive_remove""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_rage_recovery_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""30"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_maxhp""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""395"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""3500"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
xingxiu_zhiluweima,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_require_buff""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""442"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""36"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""315"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""10000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_ragesteal""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""50"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""160"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
xingxiu_cuidushu,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_weapon_damage_p""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""2"",""Value_2"":""50"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""2"",""Value_2"":""105"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_weapon_damage_p_2""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""3"",""Value_2"":""50"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""3"",""Value_2"":""105"",""Value_3"":""-1""}}]}]"
xingxiu_bingcanduzhang,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""27"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""236"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""24000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_magicdamage""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""2635"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""23170"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_skill_collide_event""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""30"",""Value_2"":""44501"",""Value_3"":""-1""}}]}]"
xingxiu_bingcanduzhang_child,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""120000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_appendstate_weakness""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_magicdef""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""-108"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""-1366"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
xingxiu_shuidun,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_skill_conflict""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""442"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_mana_cost""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""108"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""944"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_cooldown""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""30000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""-1"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_can_positive_remove""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_autoskill""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""8"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
xingxiu_shuidun_child,"[{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_state_time""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""12000"",""Value_2"":""-1"",""Value_3"":""-1""}}]},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_appendstate_hpleak""}},{""Tag"":""Property"",""Attributes"":{""Symbol"":""magic_hpleak""},""Children"":[{""Tag"":""Data"",""Attributes"":{""Level"":""1"",""Value_1"":""9"",""Value_2"":""-1"",""Value_3"":""-1""}},{""Tag"":""Data"",""Attributes"":{""Level"":""12"",""Value_1"":""83"",""Value_2"":""-1"",""Value_3"":""-1""}}]}]"
