ID,Name,Type,Style,FactionID,BookID,RequireLevel,RequireWeapon,IsDamageSkill,TargetType,CastRange,AttackRadius,ProgressTime,CooldownGroup,Property,Tag
200601,Phấn Lực Nhất Kích - Công kích,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_fenliyiji_nei_yiji_child_1,
200602,Phấn Lực Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_fenliyiji_nei_yiji_child_2,
200603,Phấn Lực Nhất Kích - Bản thân,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,sq_fenliyiji_nei_yiji_child_3,
2007,Phấn Lực Nhất Kích (Cấp 2),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_fenliyiji_nei_erji,
200701,Phấn Lực Nhất Kích - Công kích,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_fenliyiji_nei_erji_child_1,
200702,Phấn Lực Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_fenliyiji_nei_erji_child_2,
200703,Phấn Lực Nhất Kích - Bản thân,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,sq_fenliyiji_nei_erji_child_3,
2008,Phấn Lực Nhất Kích (Cấp 3),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_fenliyiji_nei_sanji,
200801,Phấn Lực Nhất Kích - Công kích,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_fenliyiji_nei_sanji_child_1,
200802,Phấn Lực Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_fenliyiji_nei_sanji_child_2,
200803,Phấn Lực Nhất Kích - Bản thân,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,sq_fenliyiji_nei_sanji_child_3,
2009,Phấn Lực Nhất Kích (Cấp 4),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_fenliyiji_nei_siji,
200901,Phấn Lực Nhất Kích - Công kích,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_fenliyiji_nei_siji_child_1,
200902,Phấn Lực Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_fenliyiji_nei_siji_child_2,
200903,Phấn Lực Nhất Kích - Bản thân,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,sq_fenliyiji_nei_siji_child_3,
2010,Phấn Lực Nhất Kích (Cấp 5),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_fenliyiji_nei_wuji,
201001,Phấn Lực Nhất Kích - Công kích,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_fenliyiji_nei_wuji_child_1,
201002,Phấn Lực Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_fenliyiji_nei_wuji_child_2,
201003,Phấn Lực Nhất Kích - Bản thân,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,sq_fenliyiji_nei_wuji_child_3,
2011,Phấn Lực Nhất Kích (Cấp 6),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_fenliyiji_nei_liuji,
201101,Phấn Lực Nhất Kích - Công kích,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_fenliyiji_nei_liuji_child_1,
201102,Phấn Lực Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_fenliyiji_nei_liuji_child_2,
201103,Phấn Lực Nhất Kích - Bản thân,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,sq_fenliyiji_nei_liuji_child_3,
2012,Tinh Diệu Nhất Kích (Cấp 1),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_xingmiaoyiji_yiji,
201201,Tinh Diệu Nhất Kích - Công kích,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_xingmiaoyiji_yiji_child_1,
201202,Tinh Diệu Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_xingmiaoyiji_yiji_child_2,
201203,Tinh Diệu Nhất Kích - Bản thân,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,sq_xingmiaoyiji_yiji_child_3,
2013,Tinh Diệu Nhất Kích (Cấp 2),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_xingmiaoyiji_erji,
201301,Tinh Diệu Nhất Kích - Công kích,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_xingmiaoyiji_erji_child_1,
201302,Tinh Diệu Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_xingmiaoyiji_erji_child_2,
201303,Tinh Diệu Nhất Kích - Bản thân,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,sq_xingmiaoyiji_erji_child_3,
2014,Tinh Diệu Nhất Kích (Cấp 3),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_xingmiaoyiji_sanji,
201401,Tinh Diệu Nhất Kích - Công kích,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_xingmiaoyiji_sanji_child_1,
201402,Tinh Diệu Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_xingmiaoyiji_sanji_child_2,
201403,Tinh Diệu Nhất Kích - Bản thân,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,sq_xingmiaoyiji_sanji_child_3,
2015,Tinh Diệu Nhất Kích (Cấp 4),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_xingmiaoyiji_siji,
201501,Tinh Diệu Nhất Kích - Công kích,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_xingmiaoyiji_siji_child_1,
201502,Tinh Diệu Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_xingmiaoyiji_siji_child_2,
201503,Tinh Diệu Nhất Kích - Bản thân,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,sq_xingmiaoyiji_siji_child_3,
2016,Tinh Diệu Nhất Kích (Cấp 5),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_xingmiaoyiji_wuji,
201601,Tinh Diệu Nhất Kích - Công kích,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_xingmiaoyiji_wuji_child_1,
201602,Tinh Diệu Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_xingmiaoyiji_wuji_child_2,
201603,Tinh Diệu Nhất Kích - Bản thân,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,sq_xingmiaoyiji_wuji_child_3,
2017,Tinh Diệu Nhất Kích (Cấp 6),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_xingmiaoyiji_liuji,
201701,Tinh Diệu Nhất Kích - Công kích,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_xingmiaoyiji_liuji_child_1,
201702,Tinh Diệu Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_xingmiaoyiji_liuji_child_2,
201703,Tinh Diệu Nhất Kích - Bản thân,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,sq_xingmiaoyiji_liuji_child_3,
2018,Tuyệt Diệu Nhất Kích (Cấp 1),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_juemiaoyiji_yiji,
201801,Tuyệt Diệu Nhất Kích - Công kích,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_juemiaoyiji_yiji_child_1,
201802,Tuyệt Diệu Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_juemiaoyiji_yiji_child_2,
201803,Tuyệt Diệu Nhất Kích - Bản thân,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,sq_juemiaoyiji_yiji_child_3,
2019,Tuyệt Diệu Nhất Kích (Cấp 2),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_juemiaoyiji_erji,
201901,Tuyệt Diệu Nhất Kích - Công kích,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_juemiaoyiji_erji_child_1,
201902,Tuyệt Diệu Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_juemiaoyiji_erji_child_2,
201903,Tuyệt Diệu Nhất Kích - Bản thân,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,sq_juemiaoyiji_erji_child_3,
2020,Tuyệt Diệu Nhất Kích (Cấp 3),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_juemiaoyiji_sanji,
202001,Tuyệt Diệu Nhất Kích - Công kích,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_juemiaoyiji_sanji_child_1,
202002,Tuyệt Diệu Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_juemiaoyiji_sanji_child_2,
202003,Tuyệt Diệu Nhất Kích - Bản thân,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,sq_juemiaoyiji_sanji_child_3,
2021,Tuyệt Diệu Nhất Kích (Cấp 4),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_juemiaoyiji_siji,
202101,Tuyệt Diệu Nhất Kích - Công kích,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_juemiaoyiji_siji_child_1,
202102,Tuyệt Diệu Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_juemiaoyiji_siji_child_2,
202103,Tuyệt Diệu Nhất Kích - Bản thân,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,sq_juemiaoyiji_siji_child_3,
2022,Tuyệt Diệu Nhất Kích (Cấp 5),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_juemiaoyiji_wuji,
202201,Tuyệt Diệu Nhất Kích - Công kích,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_juemiaoyiji_wuji_child_1,
202202,Tuyệt Diệu Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_juemiaoyiji_wuji_child_2,
202203,Tuyệt Diệu Nhất Kích - Bản thân,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,sq_juemiaoyiji_wuji_child_3,
2023,Tuyệt Diệu Nhất Kích (Cấp 6),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_juemiaoyiji_liuji,
202301,Tuyệt Diệu Nhất Kích - Công kích,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_juemiaoyiji_liuji_child_1,
202302,Tuyệt Diệu Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_juemiaoyiji_liuji_child_2,
202303,Tuyệt Diệu Nhất Kích - Bản thân,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,sq_juemiaoyiji_liuji_child_3,
2024,Luyện Hồn - Phấn Lực Nhất Kích (Cấp 1),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_lian_fenliyiji_wai_yiji,
202401,Luyện Hồn - Phấn Lực Nhất Kích - Công kích,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_lian_fenliyiji_wai_yiji_child_1,
202402,Luyện Hồn - Phấn Lực Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_lian_fenliyiji_wai_yiji_child_2,
202403,Luyện Hồn - Phấn Lực Nhất Kích - Bản thân,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,sq_lian_fenliyiji_wai_yiji_child_3,
2025,Luyện Hồn - Phấn Lực Nhất Kích (Cấp 2),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_lian_fenliyiji_wai_erji,
202501,Luyện Hồn - Phấn Lực Nhất Kích - Công kích,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_lian_fenliyiji_wai_erji_child_1,
202502,Luyện Hồn - Phấn Lực Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_lian_fenliyiji_wai_erji_child_2,
202503,Luyện Hồn - Phấn Lực Nhất Kích - Bản thân,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,sq_lian_fenliyiji_wai_erji_child_3,
2026,Luyện Hồn - Phấn Lực Nhất Kích (Cấp 1),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_lian_fenliyiji_nei_yiji,
202601,Luyện Hồn - Phấn Lực Nhất Kích - Công kích,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_lian_fenliyiji_nei_yiji_child_1,
202602,Luyện Hồn - Phấn Lực Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_lian_fenliyiji_nei_yiji_child_2,
202603,Luyện Hồn - Phấn Lực Nhất Kích - Bản thân,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,sq_lian_fenliyiji_nei_yiji_child_3,
2027,Luyện Hồn - Phấn Lực Nhất Kích (Cấp 2),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_lian_fenliyiji_nei_erji,
202701,Luyện Hồn - Phấn Lực Nhất Kích - Công kích,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_lian_fenliyiji_nei_erji_child_1,
202702,Luyện Hồn - Phấn Lực Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_lian_fenliyiji_nei_erji_child_2,
202703,Luyện Hồn - Phấn Lực Nhất Kích - Bản thân,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,sq_lian_fenliyiji_nei_erji_child_3,
2028,Luyện Hồn - Tinh Diệu Nhất Kích (Cấp 1),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_lian_xingmiaoyiji_yiji,
202801,Luyện Hồn - Tinh Diệu Nhất Kích - Công kích,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_lian_xingmiaoyiji_yiji_child_1,
202802,Luyện Hồn - Tinh Diệu Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_lian_xingmiaoyiji_yiji_child_2,
202803,Luyện Hồn - Tinh Diệu Nhất Kích - Bản thân,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,sq_lian_xingmiaoyiji_yiji_child_3,
2029,Luyện Hồn - Tinh Diệu Nhất Kích (Cấp 2),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_lian_xingmiaoyiji_erji,
202901,Luyện Hồn - Tinh Diệu Nhất Kích - Công kích,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_lian_xingmiaoyiji_erji_child_1,
202902,Luyện Hồn - Tinh Diệu Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_lian_xingmiaoyiji_erji_child_2,
202903,Luyện Hồn - Tinh Diệu Nhất Kích - Bản thân,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,sq_lian_xingmiaoyiji_erji_child_3,
2030,Luyện Hồn - Tuyệt Diệu Nhất Kích (Cấp 1),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_lian_juemiaoyiji_yiji,
203001,Luyện Hồn - Tuyệt Diệu Nhất Kích - Công kích,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_lian_juemiaoyiji_yiji_child_1,
203002,Luyện Hồn - Tuyệt Diệu Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_lian_juemiaoyiji_yiji_child_2,
203003,Luyện Hồn - Tuyệt Diệu Nhất Kích - Bản thân,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,sq_lian_juemiaoyiji_yiji_child_3,
2031,Luyện Hồn - Tuyệt Diệu Nhất Kích (Cấp 2),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_lian_juemiaoyiji_erji,
203101,Luyện Hồn - Tuyệt Diệu Nhất Kích - Công kích,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_lian_juemiaoyiji_erji_child_1,
203102,Luyện Hồn - Tuyệt Diệu Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_lian_juemiaoyiji_erji_child_2,
203103,Luyện Hồn - Tuyệt Diệu Nhất Kích - Bản thân,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,sq_lian_juemiaoyiji_erji_child_3,
2032,Hấp Huyết Nhất Kích,Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_qixueyiji,
203201,Hấp Huyết Nhất Kích - Công kích,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_qixueyiji_child,
2033,Hấp Khí Nhất Kích,Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_qiqiyiji,
203301,Hấp Khí Nhất Kích - Công kích,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_qiqiyiji_child,
2034,Phá Trán Nhất Kích,Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_pozhanyiji,
203401,Phá Trán Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_pozhanyiji_child,
2035,Cương Ngạnh Nhất Kích,Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_ganggengyiji,
203501,Cương Ngạnh Nhất Kích - Giảm tốc,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_ganggengyiji_child,
2036,Hư Nhược Nhất Kích,Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_xuruoyiji,
203601,Hư Nhược Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_xuruoyiji_child,
2037,Đả Nộ Nhất Kích,Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_danuyiji,
203701,Đả Nộ Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_danuyiji_child,
2038,Thông Linh - Hấp Huyết Nhất Kích,Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_tongling_qixueyiji,
203801,Thông Linh - Hấp Huyết Nhất Kích - Công kích,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_tongling_qixueyiji_child,
2039,Thông Linh - Hấp Khí Nhất Kích,Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_tongling_qiqiyiji,
203901,Thông Linh - Hấp Khí Nhất Kích - Công kích,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_tongling_qiqiyiji_child,
2040,Thông Linh - Phá Trán Nhất Kích,Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_tongling_pozhanyiji,
204001,Thông Linh - Phá Trán Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_tongling_pozhanyiji_child,
2041,Thông Linh - Cương Ngạnh Nhất Kích,Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_tongling_ganggengyiji,
204101,Thông Linh - Cương Ngạnh Nhất Kích - Giảm tốc,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_tongling_ganggengyiji_child,
2042,Thông Linh - Hư Nhược Nhất Kích,Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_tongling_xuruoyiji,
204201,Thông Linh - Hư Nhược Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_tongling_xuruoyiji_child,
2043,Thông Linh - Đả Nộ Nhất Kích,Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,sq_tongling_danuyiji,
204301,Thông Linh - Đả Nộ Nhất Kích - Hư nhược,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,sq_tongling_danuyiji_child,
3000,Trùng Lâu Giới,Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,zl_zhongloujie,
300001,Trùng Lâu Giới - Phong huyệt,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,zl_zhongloujie_child,
3001,Trùng Lâu Ngọc,Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,zl_zhonglouyu,
300101,Trùng Lâu Ngọc - Tê liệt,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,zl_zhonglouyu_child,
3002,Trùng Lâu Kiên,Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,zl_zhongloujian,
3003,Trùng Lâu Liên,Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,zl_zhongloulian,
300301,Trùng Lâu Liên - Thất minh,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,zl_zhongloulian_child,
3004,Trùng Lâu Thủ,Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,zl_zhongloushou,
3005,Trùng Lâu Khôi,Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,zl_zhongloukui,
3006,Trùng Lâu Uyển,Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,zl_zhonglouwan,
3007,Trùng Lâu Giáp,Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,zl_zhongloujia,
3008,Trùng Lâu Ngoa,Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,zl_zhonglouxue,
3009,Trùng Lâu Đới,Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,zl_zhongloudai,
300901,Trùng Lâu Đới - Cuồng bạo,Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,zl_zhongloudai_child,
300902,Trùng Lâu Đới - Bạo kích,Auto,MeleeSingleTarget,-1,-1,1,false,false,Enemy,0,0,0,-1,zl_zhongloudai_child_2,
4000,Hoàn Đồng Quang Hoàn (Cấp 1),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,empty,
4001,Hoàn Đồng Quang Hoàn (Cấp 1),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,empty,
4002,Hoàn Đồng Quang Hoàn (Cấp 1),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,empty,
4003,Hoàn Đồng Quang Hoàn (Cấp 1),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,empty,
4004,Hoàn Đồng Quang Hoàn (Cấp 1),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,empty,
4010,Hoàn Đồng Quang Hoàn (Cấp 2),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,empty,
4011,Hoàn Đồng Quang Hoàn (Cấp 2),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,empty,
4012,Hoàn Đồng Quang Hoàn (Cấp 2),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,empty,
4013,Hoàn Đồng Quang Hoàn (Cấp 2),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,empty,
4014,Hoàn Đồng Quang Hoàn (Cấp 2),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,empty,
4020,Hoàn Đồng Quang Hoàn (Cấp 3),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,empty,
4021,Hoàn Đồng Quang Hoàn (Cấp 3),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,empty,
4022,Hoàn Đồng Quang Hoàn (Cấp 3),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,empty,
4023,Hoàn Đồng Quang Hoàn (Cấp 3),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,empty,
4024,Hoàn Đồng Quang Hoàn (Cấp 3),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,empty,
4100,Thần Long Chuyên Sinh,Active,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,-1,-1,dragon_lord_blessing,
50001,Hàn Băng Hóa Kinh (Cấp 1),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hanbinghuajin_lv1,
50002,Hàn Băng Hóa Kinh (Cấp 2),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hanbinghuajin_lv2,
50003,Hàn Băng Hóa Kinh (Cấp 3),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hanbinghuajin_lv3,
50004,Hàn Băng Hóa Kinh (Cấp 4),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hanbinghuajin_lv4,
50005,Hàn Băng Hóa Kinh (Cấp 5),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hanbinghuajin_lv5,
50006,Hàn Băng Hóa Kinh (Cấp 6),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hanbinghuajin_lv6,
50007,Hàn Băng Hóa Kinh (Cấp 7),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hanbinghuajin_lv7,
50008,Hàn Băng Hóa Kinh (Cấp 8),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hanbinghuajin_lv8,
50009,Hàn Băng Hóa Kinh (Cấp 9),Passive,None,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hanbinghuajin_lv9,
5000011,Hàn Băng Hóa Kinh - Hóa Kinh (Cấp 1),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hanbinghuajin_child_lv1,
5000012,Hàn Băng Hóa Kinh - Hóa Kinh (Cấp 2),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hanbinghuajin_child_lv2,
5000013,Hàn Băng Hóa Kinh - Hóa Kinh (Cấp 3),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hanbinghuajin_child_lv3,
5000014,Hàn Băng Hóa Kinh - Hóa Kinh (Cấp 4),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hanbinghuajin_child_lv4,
5000015,Hàn Băng Hóa Kinh - Hóa Kinh (Cấp 5),Auto,SingleTargetBuff,-1,-1,1,false,false,Self,0,0,0,-1,heroicorder_hanbinghuajin_child_lv5,
