ID,CooldownGroup,Name,ShortDescription,Description,Icon,ActionID,PrecastActionID,FinishActionID,PrecastFx,CastFx,FlyFx,ExplodeFx,BuffFx,ChainingSourceFx,ChainingTargetFx,ChainingFx,Type,Style,FactionID,BookID,CanDirectlyStudy,RequireLevel,RequireWeapon,IsDamageSkill,CastRange,AttackRadius,AnimationDuration,TargetType,ProgressTime,MissileSpeed,MissileCount,FixedHitRate,FixedCritRate,ShowSkillNameWhenUse,Property,Tag,ProgressFluction
1266,722,Siêu Cấp Mãnh Kích (Cấp 7),Tấn công một mục tiêu,Tấn công ngoại công cực lớn lên mục tiêu. Trân thú <color=#00FF00>dũng mãnh</color> hiệu quả thi triển cao nhất.,PetSkill8_6,599,-1,-1,,,,,,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,20,0,1200,Enemy,0,300,1,-1,-1,true,pet_chaojimengji_qiji,,20
1267,722,Siêu Cấp Mãnh Kích (Cấp 8),Tấn công một mục tiêu,Tấn công ngoại công cực lớn lên mục tiêu. Trân thú <color=#00FF00>dũng mãnh</color> hiệu quả thi triển cao nhất.,PetSkill8_6,599,-1,-1,,,,,,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,20,0,1200,Enemy,0,300,1,-1,-1,true,pet_chaojimengji_baji,,20
1268,722,Siêu Cấp Mãnh Kích (Cấp 9),Tấn công một mục tiêu,Tấn công ngoại công cực lớn lên mục tiêu. Trân thú <color=#00FF00>dũng mãnh</color> hiệu quả thi triển cao nhất.,PetSkill8_6,599,-1,-1,,,,,,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,20,0,1200,Enemy,0,300,1,-1,-1,true,pet_chaojimengji_jiuji,,20
1269,702,Cực Băng Chú (Cấp 1),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Băng. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_10,452,-1,-1,,"0,Cast_HanBangChu","0,Fly_HanBangChu","0,EXP_HanBangChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_jibingzhou_yiji,,20
1270,702,Cực Băng Chú (Cấp 2),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Băng. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_10,452,-1,-1,,"0,Cast_HanBangChu","0,Fly_HanBangChu","0,EXP_HanBangChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_jibingzhou_erji,,20
1271,702,Cực Băng Chú (Cấp 3),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Băng. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_10,452,-1,-1,,"0,Cast_HanBangChu","0,Fly_HanBangChu","0,EXP_HanBangChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_jibingzhou_sanji,,20
1272,702,Cực Băng Chú (Cấp 4),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Băng. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_10,452,-1,-1,,"0,Cast_HanBangChu","0,Fly_HanBangChu","0,EXP_HanBangChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_jibingzhou_siji,,20
1273,702,Cực Băng Chú (Cấp 5),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Băng. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_10,452,-1,-1,,"0,Cast_HanBangChu","0,Fly_HanBangChu","0,EXP_HanBangChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_jibingzhou_wuji,,20
1274,702,Cực Băng Chú (Cấp 6),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Băng. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_10,452,-1,-1,,"0,Cast_HanBangChu","0,Fly_HanBangChu","0,EXP_HanBangChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_jibingzhou_liuji,,20
1275,702,Cực Băng Chú (Cấp 7),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Băng. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_10,452,-1,-1,,"0,Cast_HanBangChu","0,Fly_HanBangChu","0,EXP_HanBangChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_jibingzhou_qiji,,20
1276,702,Cực Băng Chú (Cấp 8),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Băng. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_10,452,-1,-1,,"0,Cast_HanBangChu","0,Fly_HanBangChu","0,EXP_HanBangChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_jibingzhou_baji,,20
1277,702,Cực Băng Chú (Cấp 9),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Băng. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_10,452,-1,-1,,"0,Cast_HanBangChu","0,Fly_HanBangChu","0,EXP_HanBangChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_jibingzhou_jiuji,,20
1278,702,Minh Hỏa Chú (Cấp 1),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Hoả. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_8,453,-1,-1,,"0,Cast_LietHoaChu","0,Fly_LietHoaChu","0,EXP_LietHoaChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_minghuozhou_yiji,,20
1279,702,Minh Hỏa Chú (Cấp 2),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Hoả. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_8,453,-1,-1,,"0,Cast_LietHoaChu","0,Fly_LietHoaChu","0,EXP_LietHoaChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_minghuozhou_erji,,20
1280,702,Minh Hỏa Chú (Cấp 3),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Hoả. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_8,453,-1,-1,,"0,Cast_LietHoaChu","0,Fly_LietHoaChu","0,EXP_LietHoaChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_minghuozhou_sanji,,20
1281,702,Minh Hỏa Chú (Cấp 4),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Hoả. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_8,453,-1,-1,,"0,Cast_LietHoaChu","0,Fly_LietHoaChu","0,EXP_LietHoaChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_minghuozhou_siji,,20
1282,702,Minh Hỏa Chú (Cấp 5),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Hoả. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_8,453,-1,-1,,"0,Cast_LietHoaChu","0,Fly_LietHoaChu","0,EXP_LietHoaChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_minghuozhou_wuji,,20
1283,702,Minh Hỏa Chú (Cấp 6),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Hoả. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_8,453,-1,-1,,"0,Cast_LietHoaChu","0,Fly_LietHoaChu","0,EXP_LietHoaChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_minghuozhou_liuji,,20
1284,702,Minh Hỏa Chú (Cấp 7),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Hoả. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_8,453,-1,-1,,"0,Cast_LietHoaChu","0,Fly_LietHoaChu","0,EXP_LietHoaChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_minghuozhou_qiji,,20
1285,702,Minh Hỏa Chú (Cấp 8),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Hoả. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_8,453,-1,-1,,"0,Cast_LietHoaChu","0,Fly_LietHoaChu","0,EXP_LietHoaChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_minghuozhou_baji,,20
1286,702,Minh Hỏa Chú (Cấp 9),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Hoả. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_8,453,-1,-1,,"0,Cast_LietHoaChu","0,Fly_LietHoaChu","0,EXP_LietHoaChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_minghuozhou_jiuji,,20
1287,702,Thiên Lôi Chú (Cấp 1),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Huyền. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_5,454,-1,-1,,"0,Cast_HuyenLoiChu;0,Cast_HuyenLoiChu1","0,Fly_HuyenLoiChu","0,EXP_HuyenLoiChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_tianleizhou_yiji,,20
1288,702,Thiên Lôi Chú (Cấp 2),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Huyền. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_5,454,-1,-1,,"0,Cast_HuyenLoiChu;0,Cast_HuyenLoiChu1","0,Fly_HuyenLoiChu","0,EXP_HuyenLoiChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_tianleizhou_erji,,20
1289,702,Thiên Lôi Chú (Cấp 3),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Huyền. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_5,454,-1,-1,,"0,Cast_HuyenLoiChu;0,Cast_HuyenLoiChu1","0,Fly_HuyenLoiChu","0,EXP_HuyenLoiChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_tianleizhou_sanji,,20
1290,702,Thiên Lôi Chú (Cấp 4),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Huyền. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_5,454,-1,-1,,"0,Cast_HuyenLoiChu;0,Cast_HuyenLoiChu1","0,Fly_HuyenLoiChu","0,EXP_HuyenLoiChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_tianleizhou_siji,,20
1291,702,Thiên Lôi Chú (Cấp 5),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Huyền. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_5,454,-1,-1,,"0,Cast_HuyenLoiChu;0,Cast_HuyenLoiChu1","0,Fly_HuyenLoiChu","0,EXP_HuyenLoiChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_tianleizhou_wuji,,20
1292,702,Thiên Lôi Chú (Cấp 6),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Huyền. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_5,454,-1,-1,,"0,Cast_HuyenLoiChu;0,Cast_HuyenLoiChu1","0,Fly_HuyenLoiChu","0,EXP_HuyenLoiChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_tianleizhou_liuji,,20
1293,702,Thiên Lôi Chú (Cấp 7),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Huyền. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_5,454,-1,-1,,"0,Cast_HuyenLoiChu;0,Cast_HuyenLoiChu1","0,Fly_HuyenLoiChu","0,EXP_HuyenLoiChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_tianleizhou_qiji,,20
1294,702,Thiên Lôi Chú (Cấp 8),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Huyền. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_5,454,-1,-1,,"0,Cast_HuyenLoiChu;0,Cast_HuyenLoiChu1","0,Fly_HuyenLoiChu","0,EXP_HuyenLoiChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_tianleizhou_baji,,20
1295,702,Thiên Lôi Chú (Cấp 9),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Huyền. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_5,454,-1,-1,,"0,Cast_HuyenLoiChu;0,Cast_HuyenLoiChu1","0,Fly_HuyenLoiChu","0,EXP_HuyenLoiChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_tianleizhou_jiuji,,20
1296,702,Thị Độc Chú (Cấp 1),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Độc. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_7,455,-1,-1,,"0,Cast_HuyetDocChu","0,Fly_HuyetDocChu","0,EXP_HuyetDocChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_shiduzhou_yiji,,20
1297,702,Thị Độc Chú (Cấp 2),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Độc. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_7,455,-1,-1,,"0,Cast_HuyetDocChu","0,Fly_HuyetDocChu","0,EXP_HuyetDocChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_shiduzhou_erji,,20
1298,702,Thị Độc Chú (Cấp 3),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Độc. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_7,455,-1,-1,,"0,Cast_HuyetDocChu","0,Fly_HuyetDocChu","0,EXP_HuyetDocChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_shiduzhou_sanji,,20
1299,702,Thị Độc Chú (Cấp 4),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Độc. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_7,455,-1,-1,,"0,Cast_HuyetDocChu","0,Fly_HuyetDocChu","0,EXP_HuyetDocChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_shiduzhou_siji,,20
1300,702,Thị Độc Chú (Cấp 5),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Độc. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_7,455,-1,-1,,"0,Cast_HuyetDocChu","0,Fly_HuyetDocChu","0,EXP_HuyetDocChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_shiduzhou_wuji,,20
1301,702,Thị Độc Chú (Cấp 6),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Độc. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_7,455,-1,-1,,"0,Cast_HuyetDocChu","0,Fly_HuyetDocChu","0,EXP_HuyetDocChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_shiduzhou_liuji,,20
1302,702,Thị Độc Chú (Cấp 7),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Độc. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_7,455,-1,-1,,"0,Cast_HuyetDocChu","0,Fly_HuyetDocChu","0,EXP_HuyetDocChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_shiduzhou_qiji,,20
1303,702,Thị Độc Chú (Cấp 8),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Độc. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_7,455,-1,-1,,"0,Cast_HuyetDocChu","0,Fly_HuyetDocChu","0,EXP_HuyetDocChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_shiduzhou_baji,,20
1304,702,Thị Độc Chú (Cấp 9),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Độc. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_7,455,-1,-1,,"0,Cast_HuyetDocChu","0,Fly_HuyetDocChu","0,EXP_HuyetDocChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_shiduzhou_jiuji,,20
1401,1400,Huyết Lưu (Cấp 1),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng huyết cho chủ nhân,fuqiskill_6,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xieliu_1,,20
1402,1400,Huyết Lưu (Cấp 2),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng huyết cho chủ nhân,fuqiskill_6,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xieliu_2,,20
1403,1400,Huyết Lưu (Cấp 3),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng huyết cho chủ nhân,fuqiskill_6,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xieliu_3,,20
1404,1400,Huyết Lưu (Cấp 4),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng huyết cho chủ nhân,fuqiskill_6,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xieliu_4,,20
1405,1400,Huyết Lưu (Cấp 5),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng huyết cho chủ nhân,fuqiskill_6,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xieliu_5,,20
1406,1400,Huyết Lưu (Cấp 6),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng huyết cho chủ nhân,fuqiskill_6,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xieliu_6,,20
1407,1400,Huyết Lưu (Cấp 7),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng huyết cho chủ nhân,fuqiskill_6,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xieliu_7,,20
1408,1400,Huyết Lưu (Cấp 8),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng huyết cho chủ nhân,fuqiskill_6,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xieliu_8,,20
1409,1400,Huyết Lưu (Cấp 9),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng huyết cho chủ nhân,fuqiskill_6,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xieliu_9,,20
1410,1400,Huyết Lưu (Cấp 10),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng huyết cho chủ nhân,fuqiskill_6,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xieliu_10,,20
1411,1400,Khí Lưu (Cấp 1),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng khí cho chủ nhân,fuqiskill_9,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_qiliu_1,,20
1412,1400,Khí Lưu (Cấp 2),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng khí cho chủ nhân,fuqiskill_9,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_qiliu_2,,20
1413,1400,Khí Lưu (Cấp 3),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng khí cho chủ nhân,fuqiskill_9,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_qiliu_3,,20
1414,1400,Khí Lưu (Cấp 4),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng khí cho chủ nhân,fuqiskill_9,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_qiliu_4,,20
1415,1400,Khí Lưu (Cấp 5),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng khí cho chủ nhân,fuqiskill_9,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_qiliu_5,,20
1416,1400,Khí Lưu (Cấp 6),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng khí cho chủ nhân,fuqiskill_9,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_qiliu_6,,20
1417,1400,Khí Lưu (Cấp 7),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng khí cho chủ nhân,fuqiskill_9,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_qiliu_7,,20
1418,1400,Khí Lưu (Cấp 8),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng khí cho chủ nhân,fuqiskill_9,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_qiliu_8,,20
1419,1400,Khí Lưu (Cấp 9),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng khí cho chủ nhân,fuqiskill_9,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_qiliu_9,,20
1420,1400,Khí Lưu (Cấp 10),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng khí cho chủ nhân,fuqiskill_9,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_qiliu_10,,20
1421,1400,Nộ Lưu (Cấp 1),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng nộ khí cho chủ nhân,fuqiskill_7,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_nuliu_1,,20
1422,1400,Nộ Lưu (Cấp 2),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng nộ khí cho chủ nhân,fuqiskill_7,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_nuliu_2,,20
1423,1400,Nộ Lưu (Cấp 3),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng nộ khí cho chủ nhân,fuqiskill_7,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_nuliu_3,,20
1424,1400,Nộ Lưu (Cấp 4),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng nộ khí cho chủ nhân,fuqiskill_7,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_nuliu_4,,20
1425,1400,Nộ Lưu (Cấp 5),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng nộ khí cho chủ nhân,fuqiskill_7,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_nuliu_5,,20
1426,1400,Nộ Lưu (Cấp 6),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng nộ khí cho chủ nhân,fuqiskill_7,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_nuliu_6,,20
