RowIndex,Tag,ID,NormalColor,SeriesColor,BrightColor,IsBright,IsSeries,UseAdditiveShader,Text,ChildrenJSON
703,GemColor,50821208,#3B5679,#ABCEFA,#8FBBF3,true,true,true,,
704,GemColor,50921208,#3B5679,#ABCEFA,#8FBBF3,true,true,true,,
705,GemColor,50321209,#3B5679,#ABCEFA,#8FBBF3,true,true,true,,
706,GemColor,50421209,#3B5679,#ABCEFA,#8FBBF3,true,true,true,,
707,GemColor,50521209,#3B5679,#ABCEFA,#8FBBF3,true,true,true,,
708,GemColor,50621209,#3B5679,#ABCEFA,#8FBBF3,true,true,true,,
709,GemColor,50721209,#3B5679,#ABCEFA,#8FBBF3,true,true,true,,
710,GemColor,50821209,#3B5679,#ABCEFA,#8FBBF3,true,true,true,,
711,GemColor,50921209,#3B5679,#ABCEFA,#8FBBF3,true,true,true,,
712,GemColor,50321301,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
713,GemColor,50421301,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
714,GemColor,50521301,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
715,GemColor,50621301,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
716,GemColor,50721301,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
717,GemColor,50821301,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
718,GemColor,50921301,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
719,GemColor,50321302,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
720,GemColor,50421302,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
721,GemColor,50521302,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
722,GemColor,50621302,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
723,GemColor,50721302,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
724,GemColor,50821302,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
725,GemColor,50921302,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
726,GemColor,50321303,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
727,GemColor,50421303,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
728,GemColor,50521303,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
729,GemColor,50621303,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
730,GemColor,50721303,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
731,GemColor,50821303,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
732,GemColor,50921303,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
733,GemColor,50321304,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
734,GemColor,50421304,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
735,GemColor,50521304,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
736,GemColor,50621304,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
737,GemColor,50721304,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
738,GemColor,50821304,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
739,GemColor,50921304,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
740,GemColor,50321305,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
741,GemColor,50421305,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
742,GemColor,50521305,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
743,GemColor,50621305,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
744,GemColor,50721305,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
745,GemColor,50821305,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
746,GemColor,50921305,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
747,GemColor,50321306,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
748,GemColor,50421306,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
749,GemColor,50521306,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
750,GemColor,50621306,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
751,GemColor,50721306,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
752,GemColor,50821306,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
753,GemColor,50921306,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
754,GemColor,50321307,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
755,GemColor,50421307,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
756,GemColor,50521307,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
757,GemColor,50621307,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
758,GemColor,50721307,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
759,GemColor,50821307,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
760,GemColor,50921307,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
761,GemColor,50321308,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
762,GemColor,50421308,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
763,GemColor,50521308,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
764,GemColor,50621308,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
765,GemColor,50721308,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
766,GemColor,50821308,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
767,GemColor,50921308,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
768,GemColor,50321309,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
769,GemColor,50421309,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
770,GemColor,50521309,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
771,GemColor,50621309,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
772,GemColor,50721309,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
773,GemColor,50821309,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
774,GemColor,50921309,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
775,GemColor,50321401,#396A36,#B4FFAF,#7DFB78,true,true,true,,
776,GemColor,50421401,#396A36,#B4FFAF,#7DFB78,true,true,true,,
777,GemColor,50521401,#396A36,#B4FFAF,#7DFB78,true,true,true,,
778,GemColor,50621401,#396A36,#B4FFAF,#7DFB78,true,true,true,,
779,GemColor,50721401,#396A36,#B4FFAF,#7DFB78,true,true,true,,
780,GemColor,50821401,#396A36,#B4FFAF,#7DFB78,true,true,true,,
781,GemColor,50921401,#396A36,#B4FFAF,#7DFB78,true,true,true,,
782,GemColor,50321402,#396A36,#B4FFAF,#7DFB78,true,true,true,,
783,GemColor,50421402,#396A36,#B4FFAF,#7DFB78,true,true,true,,
784,GemColor,50521402,#396A36,#B4FFAF,#7DFB78,true,true,true,,
785,GemColor,50621402,#396A36,#B4FFAF,#7DFB78,true,true,true,,
786,GemColor,50721402,#396A36,#B4FFAF,#7DFB78,true,true,true,,
787,GemColor,50821402,#396A36,#B4FFAF,#7DFB78,true,true,true,,
788,GemColor,50921402,#396A36,#B4FFAF,#7DFB78,true,true,true,,
789,GemColor,50321403,#396A36,#B4FFAF,#7DFB78,true,true,true,,
790,GemColor,50421403,#396A36,#B4FFAF,#7DFB78,true,true,true,,
791,GemColor,50521403,#396A36,#B4FFAF,#7DFB78,true,true,true,,
792,GemColor,50621403,#396A36,#B4FFAF,#7DFB78,true,true,true,,
793,GemColor,50721403,#396A36,#B4FFAF,#7DFB78,true,true,true,,
794,GemColor,50821403,#396A36,#B4FFAF,#7DFB78,true,true,true,,
795,GemColor,50921403,#396A36,#B4FFAF,#7DFB78,true,true,true,,
796,GemColor,50321404,#396A36,#B4FFAF,#7DFB78,true,true,true,,
797,GemColor,50421404,#396A36,#B4FFAF,#7DFB78,true,true,true,,
798,GemColor,50521404,#396A36,#B4FFAF,#7DFB78,true,true,true,,
799,GemColor,50621404,#396A36,#B4FFAF,#7DFB78,true,true,true,,
800,GemColor,50721404,#396A36,#B4FFAF,#7DFB78,true,true,true,,
801,GemColor,50821404,#396A36,#B4FFAF,#7DFB78,true,true,true,,
802,GemColor,50921404,#396A36,#B4FFAF,#7DFB78,true,true,true,,
803,GemColor,50321405,#396A36,#B4FFAF,#7DFB78,true,true,true,,
804,GemColor,50421405,#396A36,#B4FFAF,#7DFB78,true,true,true,,
805,GemColor,50521405,#396A36,#B4FFAF,#7DFB78,true,true,true,,
806,GemColor,50621405,#396A36,#B4FFAF,#7DFB78,true,true,true,,
807,GemColor,50721405,#396A36,#B4FFAF,#7DFB78,true,true,true,,
808,GemColor,50821405,#396A36,#B4FFAF,#7DFB78,true,true,true,,
809,GemColor,50921405,#396A36,#B4FFAF,#7DFB78,true,true,true,,
810,GemColor,50321406,#396A36,#B4FFAF,#7DFB78,true,true,true,,
811,GemColor,50421406,#396A36,#B4FFAF,#7DFB78,true,true,true,,
812,GemColor,50521406,#396A36,#B4FFAF,#7DFB78,true,true,true,,
813,GemColor,50621406,#396A36,#B4FFAF,#7DFB78,true,true,true,,
814,GemColor,50721406,#396A36,#B4FFAF,#7DFB78,true,true,true,,
815,GemColor,50821406,#396A36,#B4FFAF,#7DFB78,true,true,true,,
816,GemColor,50921406,#396A36,#B4FFAF,#7DFB78,true,true,true,,
817,GemColor,50321407,#396A36,#B4FFAF,#7DFB78,true,true,true,,
818,GemColor,50421407,#396A36,#B4FFAF,#7DFB78,true,true,true,,
819,GemColor,50521407,#396A36,#B4FFAF,#7DFB78,true,true,true,,
820,GemColor,50621407,#396A36,#B4FFAF,#7DFB78,true,true,true,,
821,GemColor,50721407,#396A36,#B4FFAF,#7DFB78,true,true,true,,
822,GemColor,50821407,#396A36,#B4FFAF,#7DFB78,true,true,true,,
823,GemColor,50921407,#396A36,#B4FFAF,#7DFB78,true,true,true,,
824,GemColor,50321408,#396A36,#B4FFAF,#7DFB78,true,true,true,,
825,GemColor,50421408,#396A36,#B4FFAF,#7DFB78,true,true,true,,
826,GemColor,50521408,#396A36,#B4FFAF,#7DFB78,true,true,true,,
827,GemColor,50621408,#396A36,#B4FFAF,#7DFB78,true,true,true,,
828,GemColor,50721408,#396A36,#B4FFAF,#7DFB78,true,true,true,,
829,GemColor,50821408,#396A36,#B4FFAF,#7DFB78,true,true,true,,
830,GemColor,50921408,#396A36,#B4FFAF,#7DFB78,true,true,true,,
831,GemColor,50321409,#396A36,#B4FFAF,#7DFB78,true,true,true,,
832,GemColor,50421409,#396A36,#B4FFAF,#7DFB78,true,true,true,,
833,GemColor,50521409,#396A36,#B4FFAF,#7DFB78,true,true,true,,
834,GemColor,50621409,#396A36,#B4FFAF,#7DFB78,true,true,true,,
835,GemColor,50721409,#396A36,#B4FFAF,#7DFB78,true,true,true,,
836,GemColor,50821409,#396A36,#B4FFAF,#7DFB78,true,true,true,,
837,GemColor,50921409,#396A36,#B4FFAF,#7DFB78,true,true,true,,
838,GemColor,50426001,#4F6C14,#FFFFFF,#FBFB8F,false,false,true,,
839,GemColor,50526001,#4F6C14,#FFFFFF,#FBFB8F,false,false,true,,
840,GemColor,50626001,#4F6C14,#FFFFFF,#FBFB8F,false,false,true,,
841,GemColor,50726001,#4F6C14,#FFFFFF,#FBFB8F,false,false,true,,
842,GemColor,50426002,#3B5679,#ABCEFA,#8FBBF3,false,false,true,,
843,GemColor,50526002,#3B5679,#ABCEFA,#8FBBF3,false,false,true,,
844,GemColor,50626002,#3B5679,#ABCEFA,#8FBBF3,false,false,true,,
845,GemColor,50726002,#3B5679,#ABCEFA,#8FBBF3,false,false,true,,
846,GemColor,50426003,#7B4E4C,#FFFFFF,#F69893,false,false,true,,
847,GemColor,50526003,#7B4E4C,#FFFFFF,#F69893,false,false,true,,
848,GemColor,50626003,#7B4E4C,#FFFFFF,#F69893,false,false,true,,
849,GemColor,50726003,#7B4E4C,#FFFFFF,#F69893,false,false,true,,
850,GemColor,50426004,#396A36,#B4FFAF,#7DFB78,false,false,true,,
851,GemColor,50526004,#396A36,#B4FFAF,#7DFB78,false,false,true,,
852,GemColor,50626004,#396A36,#B4FFAF,#7DFB78,false,false,true,,
853,GemColor,50726004,#396A36,#B4FFAF,#7DFB78,false,false,true,,
854,GemColor,50406001,#7661B3,#FFFFFF,#DAAAEF,false,false,true,,
855,GemColor,50506001,#7661B3,#FFFFFF,#DAAAEF,false,false,true,,
856,GemColor,50606001,#7661B3,#FFFFFF,#DAAAEF,false,false,true,,
857,GemColor,50706001,#7661B3,#FFFFFF,#DAAAEF,false,false,true,,
858,GemColor,50406002,#647D84,#FFFFFF,#67EBF5,false,false,true,,
859,GemColor,50506002,#647D84,#FFFFFF,#67EBF5,false,false,true,,
860,GemColor,50606002,#647D84,#FFFFFF,#67EBF5,false,false,true,,
861,GemColor,50706002,#647D84,#FFFFFF,#67EBF5,false,false,true,,
862,GemColor,50407005,#66600E,#F3EC89,#F8E68B,true,true,true,,
863,GemColor,50507005,#66600E,#F3EC89,#F8E68B,true,true,true,,
864,GemColor,50607005,#66600E,#F3EC89,#F8E68B,true,true,true,,
865,GemColor,50707005,#66600E,#F3EC89,#F8E68B,true,true,true,,
866,GemColor,50407006,#3B5679,#ABCEFA,#8FBBF3,true,true,true,,
867,GemColor,50507006,#3B5679,#ABCEFA,#8FBBF3,true,true,true,,
868,GemColor,50607006,#3B5679,#ABCEFA,#8FBBF3,true,true,true,,
869,GemColor,50707006,#3B5679,#ABCEFA,#8FBBF3,true,true,true,,
870,GemColor,50407007,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
871,GemColor,50507007,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
872,GemColor,50607007,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
873,GemColor,50707007,#7B4E4C,#FFFFFF,#F69893,true,true,true,,
874,GemColor,50407008,#396A36,#B4FFAF,#7DFB78,true,true,true,,
875,GemColor,50507008,#396A36,#B4FFAF,#7DFB78,true,true,true,,
876,GemColor,50607008,#396A36,#B4FFAF,#7DFB78,true,true,true,,
877,GemColor,50707008,#396A36,#B4FFAF,#7DFB78,true,true,true,,
878,GemColor,50408001,#FD82A9,#FFFFFF,#FF1761,false,false,true,,
879,GemColor,50508001,#FD82A9,#FFFFFF,#FF1761,false,false,true,,
880,GemColor,50608001,#FD82A9,#FFFFFF,#FF1761,false,false,true,,
881,GemColor,50708001,#FD82A9,#FFFFFF,#FF1761,false,false,true,,
882,GemColor,50409002,#000011,#FFFFFF,#98621A,false,false,true,,
883,GemColor,50509002,#000011,#FFFFFF,#98621A,false,false,true,,
884,GemColor,50609002,#000011,#FFFFFF,#98621A,false,false,true,,
885,GemColor,50709002,#000011,#FFFFFF,#98621A,false,false,true,,
886,GemColor,50416001,#D9ECEC,#FFFFFF,#A9E7E7,false,false,true,,
887,GemColor,50516001,#D9ECEC,#FFFFFF,#A9E7E7,false,false,true,,
888,GemColor,50616001,#D9ECEC,#FFFFFF,#A9E7E7,false,false,true,,
889,GemColor,50716001,#D9ECEC,#FFFFFF,#A9E7E7,false,false,true,,
890,GemColor,50416002,#E78C4E,#FFFFFF,#D25500,false,false,true,,
891,GemColor,50516002,#E78C4E,#FFFFFF,#D25500,false,false,true,,
892,GemColor,50616002,#E78C4E,#FFFFFF,#D25500,false,false,true,,
893,GemColor,50716002,#E78C4E,#FFFFFF,#D25500,false,false,true,,
894,GemColor,50417005,#465530,#FFFFFF,#C0E041,true,true,true,,
895,GemColor,50517005,#465530,#FFFFFF,#C0E041,true,true,true,,
896,GemColor,50617005,#465530,#FFFFFF,#C0E041,true,true,true,,
897,GemColor,50717005,#465530,#FFFFFF,#C0E041,true,true,true,,
898,GemColor,50417006,#412A2D,#FFFFFF,#F8808B,true,true,true,,
899,GemColor,50517006,#412A2D,#FFFFFF,#F8808B,true,true,true,,
900,GemColor,50617006,#412A2D,#FFFFFF,#F8808B,true,true,true,,
901,GemColor,50717006,#412A2D,#FFFFFF,#F8808B,true,true,true,,
902,GemColor,50417007,#334959,#FFFFFF,#80C5F8,true,true,true,,
903,GemColor,50517007,#334959,#FFFFFF,#80C5F8,true,true,true,,
904,GemColor,50617007,#334959,#FFFFFF,#80C5F8,true,true,true,,
905,GemColor,50717007,#334959,#FFFFFF,#80C5F8,true,true,true,,
906,GemColor,50417008,#3F3225,#FFFFFF,#F5B777,true,true,true,,
907,GemColor,50517008,#3F3225,#FFFFFF,#F5B777,true,true,true,,
908,GemColor,50617008,#3F3225,#FFFFFF,#F5B777,true,true,true,,
909,GemColor,50717008,#3F3225,#FFFFFF,#F5B777,true,true,true,,
910,GemColor,50418001,#4F6C14,#FFFFFF,#FBFB8F,false,false,true,,
911,GemColor,50518001,#4F6C14,#FFFFFF,#FBFB8F,false,false,true,,
912,GemColor,50618001,#4F6C14,#FFFFFF,#FBFB8F,false,false,true,,
913,GemColor,50718001,#4F6C14,#FFFFFF,#FBFB8F,false,false,true,,
914,GemColor,50418002,#3B5679,#ABCEFA,#8FBBF3,false,false,true,,
915,GemColor,50518002,#3B5679,#ABCEFA,#8FBBF3,false,false,true,,
916,GemColor,50618002,#3B5679,#ABCEFA,#8FBBF3,false,false,true,,
917,GemColor,50718002,#3B5679,#ABCEFA,#8FBBF3,false,false,true,,
918,GemColor,50418003,#396A36,#B4FFAF,#7DFB78,false,false,true,,
919,GemColor,50518003,#396A36,#B4FFAF,#7DFB78,false,false,true,,
920,GemColor,50618003,#396A36,#B4FFAF,#7DFB78,false,false,true,,
921,GemColor,50718003,#396A36,#B4FFAF,#7DFB78,false,false,true,,
922,GemColor,50418004,#7B4E4C,#FFFFFF,#F69893,false,false,true,,
923,GemColor,50518004,#7B4E4C,#FFFFFF,#F69893,false,false,true,,
924,GemColor,50618004,#7B4E4C,#FFFFFF,#F69893,false,false,true,,
925,GemColor,50718004,#7B4E4C,#FFFFFF,#F69893,false,false,true,,
926,GemColor,50418005,#C8CDE5,#FFFFFF,#666C85,false,false,true,,
927,GemColor,50518005,#C8CDE5,#FFFFFF,#666C85,false,false,true,,
928,GemColor,50618005,#C8CDE5,#FFFFFF,#666C85,false,false,true,,
929,GemColor,50718005,#C8CDE5,#FFFFFF,#666C85,false,false,true,,
930,GemColor,50418006,#9C788A,#FFFFFF,#A2597E,false,false,true,,
931,GemColor,50518006,#9C788A,#FFFFFF,#A2597E,false,false,true,,
932,GemColor,50618006,#9C788A,#FFFFFF,#A2597E,false,false,true,,
933,GemColor,50718006,#9C788A,#FFFFFF,#A2597E,false,false,true,,
934,GemColor,50419001,#7464C3,#FFFFFF,#4327CF,false,false,true,,
935,GemColor,50519001,#7464C3,#FFFFFF,#4327CF,false,false,true,,
936,GemColor,50619001,#7464C3,#FFFFFF,#4327CF,false,false,true,,
937,GemColor,50719001,#7464C3,#FFFFFF,#4327CF,false,false,true,,
938,GemColor,50101003,#7661B3,#FFFFFF,#DAAAEF,false,false,true,,
939,GemColor,50201003,#7661B3,#FFFFFF,#DAAAEF,false,false,true,,
940,GemColor,50301003,#7661B3,#FFFFFF,#DAAAEF,false,false,true,,
941,GemColor,50401003,#7661B3,#FFFFFF,#DAAAEF,false,false,true,,
942,GemColor,50501003,#7661B3,#FFFFFF,#DAAAEF,false,false,true,,
943,GemColor,50601003,#7661B3,#FFFFFF,#DAAAEF,false,false,true,,
944,GemColor,50701003,#7661B3,#FFFFFF,#DAAAEF,false,false,true,,
945,GemColor,50101004,#647D84,#FFFFFF,#67EBF5,false,false,true,,
946,GemColor,50201004,#647D84,#FFFFFF,#67EBF5,false,false,true,,
947,GemColor,50301004,#647D84,#FFFFFF,#67EBF5,false,false,true,,
948,GemColor,50401004,#647D84,#FFFFFF,#67EBF5,false,false,true,,
949,GemColor,50501004,#647D84,#FFFFFF,#67EBF5,false,false,true,,
950,GemColor,50601004,#647D84,#FFFFFF,#67EBF5,false,false,true,,
951,GemColor,50701004,#647D84,#FFFFFF,#67EBF5,false,false,true,,
